Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/ArangeByLogin/Search/TS_SMOKE_SUITE_062,Chrome 122.0.0.0,To verify display of price for the product in search result page.,,23-02-2024 10:24:05,23-02-2024 10:24:43,38.473s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""vaso""], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,23-02-2024 10:24:05,23-02-2024 10:24:13,8.354s,PASSED
waitForPageLoad(0),Chrome 122.0.0.0,,,23-02-2024 10:24:13,23-02-2024 10:24:13,0.008s,PASSED
"verifyElementPresent(findTestObject(""PLPPage/product1_cardPrice_PLP""), 0)",Chrome 122.0.0.0,,,23-02-2024 10:24:13,23-02-2024 10:24:20,6.954s,PASSED
"verifyElementPresent(findTestObject(""PLPPage/product1_discountPrice_PLP""), 0)",Chrome 122.0.0.0,,,23-02-2024 10:24:20,23-02-2024 10:24:21,0.314s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,23-02-2024 10:24:21,23-02-2024 10:24:43,22.758s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Search/TS_SMOKE_SUITE_063,Chrome 122.0.0.0,To verify the display of the color swatches in search result page,,23-02-2024 10:24:43,23-02-2024 10:25:32,48.089s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":colour], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,23-02-2024 10:24:44,23-02-2024 10:24:55,11.313s,PASSED
waitForPageLoad(0),Chrome 122.0.0.0,,,23-02-2024 10:24:55,23-02-2024 10:24:55,0.016s,PASSED
"scrollToElement(findTestObject(""PLPPage/facetes/ColorTitleFacet_PLP""), 0)",Chrome 122.0.0.0,,,23-02-2024 10:24:55,23-02-2024 10:25:09,13.924s,PASSED
"verifyElementPresent(findTestObject(""PLPPage/facetes/Color_1_facet_PLP""), 0)",Chrome 122.0.0.0,,,23-02-2024 10:25:09,23-02-2024 10:25:09,0.391s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,23-02-2024 10:25:09,23-02-2024 10:25:32,22.345s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Search/TS_SMOKE_SUITE_069,Chrome 122.0.0.0,To verify the search result page when user selects the price as sorting option,,23-02-2024 10:25:32,23-02-2024 10:26:46,1m - 14.174s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":SLSearchTerm], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,23-02-2024 10:25:32,23-02-2024 10:25:40,8.526s,PASSED
"click(findTestObject(""PLPPage/Sortby_PLP""))",Chrome 122.0.0.0,,,23-02-2024 10:25:40,23-02-2024 10:25:45,4.547s,PASSED
"enhancedClick(findTestObject(""PLPPage/LowPricetoHighSortBy_PLP""))",Chrome 122.0.0.0,,,23-02-2024 10:25:45,23-02-2024 10:25:55,10.575s,PASSED
"productcardprice3 = getText(findTestObject(""PLPPage/product-2-DiscountPrice_PLP""))",Chrome 122.0.0.0,,,23-02-2024 10:25:55,23-02-2024 10:26:06,10.661s,PASSED
"productcardprice4 = getText(findTestObject(""PLPPage/Product3DiscountPrice_PLP""))",Chrome 122.0.0.0,,,23-02-2024 10:26:06,23-02-2024 10:26:06,0.300s,PASSED
if (productcardprice3 <= productcardprice4),Chrome 122.0.0.0,,,23-02-2024 10:26:06,23-02-2024 10:26:06,0.011s,PASSED
"click(findTestObject(""PLPPage/Sortby_PLP""))",Chrome 122.0.0.0,,,23-02-2024 10:26:06,23-02-2024 10:26:07,0.381s,PASSED
"enhancedClick(findTestObject(""PLPPage/HighToLowPriceSortby_PLP""))",Chrome 122.0.0.0,,,23-02-2024 10:26:07,23-02-2024 10:26:17,10.635s,PASSED
delay(5),Chrome 122.0.0.0,,,23-02-2024 10:26:17,23-02-2024 10:26:22,5.017s,PASSED
"productcardprice1 = getText(findTestObject(""PLPPage/product-1-DiscountPrice_PLP""))",Chrome 122.0.0.0,,,23-02-2024 10:26:22,23-02-2024 10:26:23,0.316s,PASSED
"productcardprice2 = getText(findTestObject(""PLPPage/product-3-DiscountPrice_PLP""))",Chrome 122.0.0.0,,,23-02-2024 10:26:23,23-02-2024 10:26:23,0.298s,PASSED
if (productcardprice1 >= productcardprice2),Chrome 122.0.0.0,,,23-02-2024 10:26:23,23-02-2024 10:26:23,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,23-02-2024 10:26:23,23-02-2024 10:26:46,22.779s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Search/TS_SMOKE_SUITE_070,Chrome 122.0.0.0,to verify the pagination in the search result page,,23-02-2024 10:26:46,23-02-2024 10:27:51,1m - 5.121s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""mac""], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,23-02-2024 10:26:46,23-02-2024 10:26:55,8.786s,PASSED
"scrollToElement(findTestObject(""PLPPage/ForwardArrow_Pagenation_PLP""), 0)",Chrome 122.0.0.0,,,23-02-2024 10:26:55,23-02-2024 10:27:01,5.909s,PASSED
"click(findTestObject(""PLPPage/ForwardArrow_Pagenation_PLP""), STOP_ON_FAILURE)",Chrome 122.0.0.0,,,23-02-2024 10:27:01,23-02-2024 10:27:01,0.404s,PASSED
delay(7),Chrome 122.0.0.0,,,23-02-2024 10:27:01,23-02-2024 10:27:08,7.016s,PASSED
a1 = getUrl(),Chrome 122.0.0.0,,,23-02-2024 10:27:08,23-02-2024 10:27:08,0.000s,PASSED
"a = a1.contains(""page-2"")",Chrome 122.0.0.0,,,23-02-2024 10:27:08,23-02-2024 10:27:08,0.000s,PASSED
if (a == true),Chrome 122.0.0.0,,,23-02-2024 10:27:08,23-02-2024 10:27:08,0.000s,PASSED
"scrollToElement(findTestObject(""PLPPage/BackArrow_Pagenation_PLP""), 0)",Chrome 122.0.0.0,,,23-02-2024 10:27:08,23-02-2024 10:27:09,1.189s,PASSED
"click(findTestObject(""PLPPage/BackArrow_Pagenation_PLP""), STOP_ON_FAILURE)",Chrome 122.0.0.0,,,23-02-2024 10:27:09,23-02-2024 10:27:10,0.457s,PASSED
delay(7),Chrome 122.0.0.0,,,23-02-2024 10:27:10,23-02-2024 10:27:17,7.002s,PASSED
b1 = getUrl(),Chrome 122.0.0.0,,,23-02-2024 10:27:17,23-02-2024 10:27:17,0.000s,PASSED
"b = b1.contains(""page-1"")",Chrome 122.0.0.0,,,23-02-2024 10:27:17,23-02-2024 10:27:17,0.000s,PASSED
if (b == true),Chrome 122.0.0.0,,,23-02-2024 10:27:17,23-02-2024 10:27:17,0.000s,PASSED
"callTestCase(findTestCase(""CommonMethods/logout""), [:], OPTIONAL)",Chrome 122.0.0.0,,,23-02-2024 10:27:17,23-02-2024 10:27:28,11.420s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,23-02-2024 10:27:28,23-02-2024 10:27:51,22.819s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/ShoppingCart/TS_SMOKE_SUITE_027,Chrome 122.0.0.0,To verify that the user is able to create account from shopping cart page,,23-02-2024 10:27:51,23-02-2024 10:29:46,1m - 54.723s,PASSED
navigateToUrl(URL),Chrome 122.0.0.0,,,23-02-2024 10:27:51,23-02-2024 10:28:02,11.064s,PASSED
"callTestCase(findTestCase(""CommonMethods/close any pop up""), [:], OPTIONAL)",Chrome 122.0.0.0,,,23-02-2024 10:28:02,23-02-2024 10:28:14,12.026s,PASSED
"callTestCase(findTestCase(""CommonMethods/logout""), [:], OPTIONAL)",Chrome 122.0.0.0,,,23-02-2024 10:28:14,23-02-2024 10:28:25,11.403s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":jeans], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,23-02-2024 10:28:25,23-02-2024 10:28:35,9.325s,PASSED
"click(findTestObject(""PLPPage/Product3DiscountPrice_PLP""))",Chrome 122.0.0.0,,,23-02-2024 10:28:35,23-02-2024 10:28:42,6.893s,PASSED
"click(findTestObject(""PDPPage/Size1_PDP""), OPTIONAL)",Chrome 122.0.0.0,,,23-02-2024 10:28:42,23-02-2024 10:28:59,17.009s,PASSED
"click(findTestObject(""OPCPage/close_popup_OPC""), OPTIONAL)",Chrome 122.0.0.0,,,23-02-2024 10:28:59,23-02-2024 10:29:00,1.001s,PASSED
"click(findTestObject(""PDPPage/AddToCart_pdp""))",Chrome 122.0.0.0,,,23-02-2024 10:29:00,23-02-2024 10:29:00,0.370s,PASSED
"click(findTestObject(""HomePage/Cart_header""))",Chrome 122.0.0.0,,,23-02-2024 10:29:00,23-02-2024 10:29:04,3.586s,PASSED
"click(findTestObject(""CartPage/Iniciar_Cart""))",Chrome 122.0.0.0,,,23-02-2024 10:29:04,23-02-2024 10:29:05,1.433s,PASSED
"verifyElementPresent(findTestObject(""HomePage/LoginPage_hp""), 0)",Chrome 122.0.0.0,,,23-02-2024 10:29:05,23-02-2024 10:29:11,6.145s,PASSED
"verifyElementPresent(findTestObject(""AccountManagement/CreateNewAccount_Login""), 0)",Chrome 122.0.0.0,,,23-02-2024 10:29:11,23-02-2024 10:29:12,0.332s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,23-02-2024 10:29:12,23-02-2024 10:29:46,33.994s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/ShoppingCart/TS_SMOKE_SUITE_028,Chrome 122.0.0.0,To verify that user is able to login from Shopping Cart page,,23-02-2024 10:29:46,23-02-2024 10:31:14,1m - 27.957s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":SLSearchTerm], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,23-02-2024 10:29:46,23-02-2024 10:29:53,7.657s,PASSED
waitForPageLoad(0),Chrome 122.0.0.0,,,23-02-2024 10:29:53,23-02-2024 10:29:53,0.013s,PASSED
"click(findTestObject(""HomePage/FirstProduct_plp""))",Chrome 122.0.0.0,,,23-02-2024 10:29:53,23-02-2024 10:30:01,7.164s,PASSED
"click(findTestObject(""PDPPage/AddToCart_pdp""))",Chrome 122.0.0.0,,,23-02-2024 10:30:01,23-02-2024 10:30:11,10.982s,PASSED
"click(findTestObject(""HomePage/Cart_header""))",Chrome 122.0.0.0,,,23-02-2024 10:30:12,23-02-2024 10:30:17,5.322s,PASSED
"click(findTestObject(""CartPage/BuyButton_Cart""))",Chrome 122.0.0.0,,,23-02-2024 10:30:17,23-02-2024 10:30:23,6.109s,PASSED
"callTestCase(findTestCase(""CommonMethods/login_odtaqab""), [:], OPTIONAL)",Chrome 122.0.0.0,,,23-02-2024 10:30:23,23-02-2024 10:30:34,11.495s,PASSED
"callTestCase(findTestCase(""CommonMethods/logout""), [:], OPTIONAL)",Chrome 122.0.0.0,,,23-02-2024 10:30:34,23-02-2024 10:30:46,11.696s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,23-02-2024 10:30:46,23-02-2024 10:31:14,27.421s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/HomePage/TS_SMOKE_SUITE_006,Chrome 122.0.0.0,"To verify that the user is navigated to  “Mesa de Regalos"" page by clicking on the  “Mesa de Regalos"" link on the header section.",,23-02-2024 10:31:14,23-02-2024 10:32:12,57.968s,FAILED
"verifyElementClickable(findTestObject(""HomePage/Mesa de regalos_HP""))",Chrome 122.0.0.0,,,23-02-2024 10:31:14,23-02-2024 10:31:14,0.367s,PASSED
"click(findTestObject(""HomePage/Mesa de regalos_HP""))",Chrome 122.0.0.0,,,23-02-2024 10:31:14,23-02-2024 10:31:31,16.901s,PASSED
"verifyElementPresent(findTestObject(""HomePage/gr/Find_gift_table_GR""), 0)",Chrome 122.0.0.0,,,23-02-2024 10:31:31,23-02-2024 10:31:43,11.687s,FAILED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,23-02-2024 10:31:43,23-02-2024 10:32:12,28.914s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/HomePage/TS_SMOKE_SUITE_010,Chrome 122.0.0.0,"To verify that the logged in user is navigated to  “Mis pedidos"" page by clicking on the  “Mis pedidos"" link on the header section.",,23-02-2024 10:32:12,23-02-2024 10:33:52,1m - 40.736s,PASSED
navigateToUrl(URL),Chrome 122.0.0.0,,,23-02-2024 10:32:12,23-02-2024 10:32:28,16.314s,PASSED
"callTestCase(findTestCase(""CommonMethods/login_odtaqab""), [:], OPTIONAL)",Chrome 122.0.0.0,,,23-02-2024 10:32:28,23-02-2024 10:32:58,30.107s,PASSED
"click(findTestObject(""HomePage/Mis_comprar""))",Chrome 122.0.0.0,,,23-02-2024 10:32:58,23-02-2024 10:33:21,22.868s,PASSED
"verifyElementPresent(findTestObject(""MyOrdersPage/aside_leftNavigation_misCompras""), 0)",Chrome 122.0.0.0,,,23-02-2024 10:33:21,23-02-2024 10:33:23,1.873s,PASSED
"verifyElementPresent(findTestObject(""MyOrdersPage/breadCrumb_misCompras""), 0)",Chrome 122.0.0.0,,,23-02-2024 10:33:23,23-02-2024 10:33:29,6.320s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,23-02-2024 10:33:29,23-02-2024 10:33:52,23.075s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/HomePage/TS_SMOKE_SUITE_011,Chrome 122.0.0.0,"To verify that the user is navigated to  ""Ayuda""( Help) page by clicking on the  “Ayuda"" link on the header section.",,23-02-2024 10:33:52,23-02-2024 10:34:36,43.631s,PASSED
"click(findTestObject(""HomePage/Ayuda_HP""))",Chrome 122.0.0.0,,,23-02-2024 10:33:52,23-02-2024 10:33:56,3.232s,PASSED
"verifyElementPresent(findTestObject(""HomePage/img_Cmo podemos ayudarte_logoAyuda""), 0)",Chrome 122.0.0.0,,,23-02-2024 10:33:56,23-02-2024 10:33:59,3.288s,PASSED
"verifyElementPresent(findTestObject(""HomePage/img_Cmo podemos ayudarte_logoAyuda_helpPage""), 0)",Chrome 122.0.0.0,,,23-02-2024 10:33:59,23-02-2024 10:33:59,0.340s,PASSED
navigateToUrl(URL),Chrome 122.0.0.0,,,23-02-2024 10:33:59,23-02-2024 10:34:12,13.238s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,23-02-2024 10:34:12,23-02-2024 10:34:36,23.472s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/HomePage/TS_SMOKE_SUITE_012,Chrome 122.0.0.0,to verify that user is able to login by giving the valid credentials in the login overlay by clicking on the Inicar session link in the header,,23-02-2024 10:34:36,23-02-2024 10:34:59,23.033s,PASSED
"verifyElementPresent(findTestObject(""HomePage/span_HolaUser_hp""), 0)",Chrome 122.0.0.0,,,23-02-2024 10:34:36,23-02-2024 10:34:36,0.322s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,23-02-2024 10:34:36,23-02-2024 10:34:59,22.666s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/HomePage/TS_SMOKE_SUITE_014,Chrome 122.0.0.0,"To verify the display of user first name (as ""Hola abc! "") in the header when logged in user successfully logged in to the site",,23-02-2024 10:34:59,23-02-2024 10:36:30,1m - 31.337s,FAILED
"openBrowser("""")",Chrome 122.0.0.0,,,23-02-2024 10:34:59,23-02-2024 10:35:02,2.926s,PASSED
navigateToUrl(URL),Chrome 122.0.0.0,,,23-02-2024 10:35:02,23-02-2024 10:35:25,23.026s,PASSED
"callTestCase(findTestCase(""CommonMethods/login_odtaqab""), [:], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,23-02-2024 10:35:25,23-02-2024 10:35:40,15.195s,PASSED
"click(findTestObject(""HomePage/AfterLogin_Homepage""))",Chrome 122.0.0.0,,,23-02-2024 10:35:40,23-02-2024 10:35:55,14.896s,PASSED
"click(findTestObject(""AccountManagement/MyAccountButton_Account""))",Chrome 122.0.0.0,,,23-02-2024 10:35:55,23-02-2024 10:36:07,11.488s,FAILED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,23-02-2024 10:36:07,23-02-2024 10:36:30,23.671s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/HomePage/TS_SMOKE_SUITE_015,Chrome 122.0.0.0,"To verify the display of following links by mouse over on the ""User name""  link on the header section.
 -  Mi cuenta
-  Mis pedidos
-  Mi tiempo Aire
-  Mis tarjetas
-  Cerrar sesion",,23-02-2024 10:36:30,23-02-2024 10:37:25,54.430s,PASSED
"mouseOver(findTestObject(""HomePage/header_Hola_text_HP""), STOP_ON_FAILURE)",Chrome 122.0.0.0,,,23-02-2024 10:36:30,23-02-2024 10:36:31,0.505s,PASSED
"callTestCase(findTestCase(""CommonMethods/login_odtaqab""), [:], OPTIONAL)",Chrome 122.0.0.0,,,23-02-2024 10:36:31,23-02-2024 10:36:42,11.349s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Mis_comprar""), 0)",Chrome 122.0.0.0,,,23-02-2024 10:36:42,23-02-2024 10:36:43,0.568s,PASSED
"verifyElementPresent(findTestObject(""HomePage/a_Mi Cuenta""), 0)",Chrome 122.0.0.0,,,23-02-2024 10:36:43,23-02-2024 10:36:43,0.372s,PASSED
"verifyElementPresent(findTestObject(""HomePage/a_Mi tiempo aire""), 0)",Chrome 122.0.0.0,,,23-02-2024 10:36:43,23-02-2024 10:36:44,0.650s,PASSED
"verifyElementPresent(findTestObject(""HomePage/a_Mis tarjetas""), 0)",Chrome 122.0.0.0,,,23-02-2024 10:36:44,23-02-2024 10:37:00,16.399s,PASSED
"verifyElementPresent(findTestObject(""HomePage/a_Cerrar sesin_hp""), 0)",Chrome 122.0.0.0,,,23-02-2024 10:37:00,23-02-2024 10:37:01,0.341s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,23-02-2024 10:37:01,23-02-2024 10:37:25,24.176s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/ShoppingCart/TS_SMOKE_SUITE_029,Chrome 122.0.0.0,"To verify that the logged in user is navigated to  “One page Checkout"" by clicking on the  “Comprar"" button in the shopping cart page",,23-02-2024 10:37:25,23-02-2024 10:38:53,1m - 28.199s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":SLSearchTerm], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,23-02-2024 10:37:25,23-02-2024 10:37:34,8.670s,PASSED
waitForPageLoad(0),Chrome 122.0.0.0,,,23-02-2024 10:37:34,23-02-2024 10:37:34,0.017s,PASSED
"click(findTestObject(""HomePage/FirstProduct_plp""))",Chrome 122.0.0.0,,,23-02-2024 10:37:34,23-02-2024 10:37:48,13.917s,PASSED
"click(findTestObject(""PDPPage/AddToCart_pdp""))",Chrome 122.0.0.0,,,23-02-2024 10:37:48,23-02-2024 10:38:01,13.628s,PASSED
"click(findTestObject(""PLPPage/ProtectYourPurchase_plp""), OPTIONAL)",Chrome 122.0.0.0,,,23-02-2024 10:38:01,23-02-2024 10:38:13,11.390s,PASSED
"click(findTestObject(""HomePage/Cart_header""))",Chrome 122.0.0.0,,,23-02-2024 10:38:13,23-02-2024 10:38:15,2.426s,PASSED
"click(findTestObject(""CartPage/BuyButton_Cart""))",Chrome 122.0.0.0,,,23-02-2024 10:38:15,23-02-2024 10:38:22,6.705s,PASSED
CheckoutURL = getUrl(),Chrome 122.0.0.0,,,23-02-2024 10:38:22,23-02-2024 10:38:22,0.028s,PASSED
if (CheckoutURL == CheckoutLink),Chrome 122.0.0.0,,,23-02-2024 10:38:22,23-02-2024 10:38:22,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,23-02-2024 10:38:22,23-02-2024 10:38:53,31.283s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/ShoppingCart/TS_SMOKE_SUITE_030,Chrome 122.0.0.0,"To verify that the logged in user is navigated to  “One page Checkout"" by clicking on the  “Comprar Ahor"" button displayed for individual items in the shopping cart page",,23-02-2024 10:38:53,23-02-2024 10:40:55,2m - 1.877s,PASSED
"openBrowser("""")",Chrome 122.0.0.0,,,23-02-2024 10:38:53,23-02-2024 10:38:55,1.814s,PASSED
navigateToUrl(URL),Chrome 122.0.0.0,,,23-02-2024 10:38:55,23-02-2024 10:39:17,21.810s,PASSED
"callTestCase(findTestCase(""CommonMethods/login_odtaqab""), [:], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,23-02-2024 10:39:17,23-02-2024 10:39:36,18.767s,PASSED
waitForPageLoad(15),Chrome 122.0.0.0,,,23-02-2024 10:39:36,23-02-2024 10:39:36,0.046s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":SLSearchTerm], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,23-02-2024 10:39:36,23-02-2024 10:40:02,26.429s,PASSED
"click(findTestObject(""HomePage/FirstProduct_plp""))",Chrome 122.0.0.0,,,23-02-2024 10:40:02,23-02-2024 10:40:10,8.212s,PASSED
"click(findTestObject(""PDPPage/AddToCart_pdp""))",Chrome 122.0.0.0,,,23-02-2024 10:40:10,23-02-2024 10:40:22,11.935s,PASSED
"click(findTestObject(""PLPPage/ProtectYourPurchase_plp""), OPTIONAL)",Chrome 122.0.0.0,,,23-02-2024 10:40:22,23-02-2024 10:40:34,11.418s,PASSED
"click(findTestObject(""HomePage/Cart_header""))",Chrome 122.0.0.0,,,23-02-2024 10:40:34,23-02-2024 10:40:36,2.505s,PASSED
"click(findTestObject(""CartPage/BuyButton_Cart""))",Chrome 122.0.0.0,,,23-02-2024 10:40:36,23-02-2024 10:40:41,4.477s,PASSED
CheckoutURL = getUrl(),Chrome 122.0.0.0,,,23-02-2024 10:40:41,23-02-2024 10:40:41,0.032s,PASSED
if (CheckoutURL == CheckoutLink),Chrome 122.0.0.0,,,23-02-2024 10:40:41,23-02-2024 10:40:41,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,23-02-2024 10:40:41,23-02-2024 10:40:55,14.254s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Browse and Shop/TS_SMOKE_SUITE_058,Chrome 122.0.0.0,"To verify the display of Description slot in PDP with following tabs. 

Long Description
Manual
Delivery Details
Size/Dimensions
LP Card Promotion
Other Card Promotion",,23-02-2024 10:40:55,23-02-2024 10:41:54,58.939s,PASSED
navigateToUrl(URL),Chrome 122.0.0.0,,,23-02-2024 10:40:55,23-02-2024 10:41:08,12.400s,PASSED
"callTestCase(findTestCase(""CommonMethods/login_odtaqab""), [:], OPTIONAL)",Chrome 122.0.0.0,,,23-02-2024 10:41:08,23-02-2024 10:41:19,11.498s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""1016537468""], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,23-02-2024 10:41:19,23-02-2024 10:41:28,8.684s,PASSED
waitForPageLoad(5),Chrome 122.0.0.0,,,23-02-2024 10:41:28,23-02-2024 10:41:28,0.030s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/mas detalis(more detail)""))",Chrome 122.0.0.0,,,23-02-2024 10:41:28,23-02-2024 10:41:40,11.877s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/EDD_pdp""))",Chrome 122.0.0.0,,,23-02-2024 10:41:40,23-02-2024 10:41:41,1.304s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/viewMorePromotion_pdp""))",Chrome 122.0.0.0,,,23-02-2024 10:41:41,23-02-2024 10:41:41,0.293s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/Size1_PDP""))",Chrome 122.0.0.0,,,23-02-2024 10:41:41,23-02-2024 10:41:42,0.302s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/liverpoolCard_promotion_1_PDP""))",Chrome 122.0.0.0,,,23-02-2024 10:41:42,23-02-2024 10:41:42,0.310s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/Card_promotion_1_PDP""))",Chrome 122.0.0.0,,,23-02-2024 10:41:42,23-02-2024 10:41:42,0.305s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,23-02-2024 10:41:42,23-02-2024 10:41:54,11.722s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/AccountManagement/TS_SMOKE_SUITE_016,Chrome 122.0.0.0,To Verify logged in user is able to view the profile inforamtion from Actualizar datos personales link in my account page after Updating personal information,,23-02-2024 10:41:54,23-02-2024 10:42:48,53.778s,FAILED
"mouseOver(findTestObject(""HomePage/AfterLogin_Homepage""))",Chrome 122.0.0.0,,,23-02-2024 10:41:54,23-02-2024 10:41:55,0.528s,PASSED
"click(findTestObject(""AccountManagement/MyAccountButton_Account""))",Chrome 122.0.0.0,,,23-02-2024 10:41:55,23-02-2024 10:42:24,29.635s,FAILED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,23-02-2024 10:42:24,23-02-2024 10:42:48,23.426s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/AccountManagement/TS_SMOKE_SUITE_017,Chrome 122.0.0.0,Verify the user able to add new Personal shipping address,,23-02-2024 10:42:48,23-02-2024 10:44:14,1m - 26.332s,FAILED
"a = getText(findTestObject(""HomePage/span_HolaUser_hp""), OPTIONAL)",Chrome 122.0.0.0,,,23-02-2024 10:42:48,23-02-2024 10:42:48,0.347s,PASSED
out.println(a),Chrome 122.0.0.0,,,23-02-2024 10:42:48,23-02-2024 10:42:48,0.000s,PASSED
if (a == false),Chrome 122.0.0.0,,,23-02-2024 10:42:48,23-02-2024 10:42:48,0.000s,PASSED
"mouseOver(findTestObject(""HomePage/AfterLogin_Homepage""))",Chrome 122.0.0.0,,,23-02-2024 10:42:48,23-02-2024 10:42:49,0.472s,PASSED
"click(findTestObject(""AccountManagement/MyAccountButton_Account""))",Chrome 122.0.0.0,,,23-02-2024 10:42:49,23-02-2024 10:42:49,0.575s,PASSED
"click(findTestObject(""AccountManagement/DeliveryAddress_Account""))",Chrome 122.0.0.0,,,23-02-2024 10:42:49,23-02-2024 10:42:55,6.324s,PASSED
"click(findTestObject(""AccountManagement/AddAdressPersonal_Account""), STOP_ON_FAILURE)",Chrome 122.0.0.0,,,23-02-2024 10:42:55,23-02-2024 10:43:00,4.736s,PASSED
"callTestCase(findTestCase(""CommonMethods/SaveAddress_AccountManagment""), [:], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,23-02-2024 10:43:00,23-02-2024 10:43:39,39.193s,PASSED
"click(findTestObject(""AccountManagement/KeepButtonClickNCollection_Account""))",Chrome 122.0.0.0,,,23-02-2024 10:43:39,23-02-2024 10:43:40,0.511s,PASSED
"address = getText(findTestObject(""AccountManagement/NOTselected_personal_ShippingAddress1_AM""), STOP_ON_FAILURE)",Chrome 122.0.0.0,,,23-02-2024 10:43:40,23-02-2024 10:43:51,11.261s,FAILED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,23-02-2024 10:43:51,23-02-2024 10:44:14,22.806s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/AccountManagement/TS_SMOKE_SUITE_018,Chrome 122.0.0.0,Verify the user able to add new Click & Collect address address,,23-02-2024 10:44:14,23-02-2024 10:44:54,39.600s,PASSED
"mouseOver(findTestObject(""HomePage/AfterLogin_Homepage""))",Chrome 122.0.0.0,,,23-02-2024 10:44:14,23-02-2024 10:44:15,0.571s,PASSED
"click(findTestObject(""AccountManagement/MyAccountButton_Account""))",Chrome 122.0.0.0,,,23-02-2024 10:44:15,23-02-2024 10:44:15,0.453s,PASSED
"click(findTestObject(""AccountManagement/DeliveryAddress_Account""))",Chrome 122.0.0.0,,,23-02-2024 10:44:15,23-02-2024 10:44:18,2.607s,PASSED
