Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementPresent(findTestObject(""HomePage/credito_HP""), 0)",Chrome 122.0.0.0,,,07-03-2024 12:54:21,07-03-2024 12:54:21,0.377s,PASSED
"verifyElementPresent(findTestObject(""HomePage/MainSearchbar_HP""), 0)",Chrome 122.0.0.0,,,07-03-2024 12:54:21,07-03-2024 12:54:21,0.314s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Iniciar sesion""), 0)",Chrome 122.0.0.0,,,07-03-2024 12:54:21,07-03-2024 12:54:22,0.377s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Tiendas_HP""), 0)",Chrome 122.0.0.0,,,07-03-2024 12:54:22,07-03-2024 12:54:22,0.330s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Ayuda_HP""), 0)",Chrome 122.0.0.0,,,07-03-2024 12:54:22,07-03-2024 12:54:22,0.298s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 12:54:22,07-03-2024 12:54:45,22.404s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/HomePage/TS_SMOKE_SUITE_003,Chrome 122.0.0.0,To verify the display of L1 category flyout on mouse hover the Departmentos link,,07-03-2024 12:54:45,07-03-2024 12:55:28,43.386s,PASSED
navigateToUrl(URL),Chrome 122.0.0.0,,,07-03-2024 12:54:45,07-03-2024 12:55:02,17.316s,PASSED
"mouseOver(findTestObject(""HomePage/Departamentos""))",Chrome 122.0.0.0,,,07-03-2024 12:55:02,07-03-2024 12:55:03,1.261s,PASSED
"verifyElementClickable(findTestObject(""HomePage/L1_Category1_HP""))",Chrome 122.0.0.0,,,07-03-2024 12:55:03,07-03-2024 12:55:04,0.361s,PASSED
"click(findTestObject(""HomePage/L1_Category1_HP""))",Chrome 122.0.0.0,,,07-03-2024 12:55:04,07-03-2024 12:55:04,0.441s,PASSED
"mouseOver(findTestObject(""HomePage/L1_Category1_HP""))",Chrome 122.0.0.0,,,07-03-2024 12:55:04,07-03-2024 12:55:05,0.669s,PASSED
"verifyElementClickable(findTestObject(""HomePage/L2CategoryInFlyout_HP""))",Chrome 122.0.0.0,,,07-03-2024 12:55:05,07-03-2024 12:55:05,0.448s,PASSED
"verifyElementClickable(findTestObject(""HomePage/L3CategoriesInFlyout_HP""))",Chrome 122.0.0.0,,,07-03-2024 12:55:05,07-03-2024 12:55:06,0.322s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 12:55:06,07-03-2024 12:55:28,22.474s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/HomePage/TS_SMOKE_SUITE_007,Chrome 122.0.0.0,To verify the display of Login overlay when Anonymous user click on  Iniciar sesion link,,07-03-2024 12:55:28,07-03-2024 12:56:07,39.035s,PASSED
waitForPageLoad(5),Chrome 122.0.0.0,,,07-03-2024 12:55:28,07-03-2024 12:55:28,0.047s,PASSED
"click(findTestObject(""HomePage/Iniciar sesion""), STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 12:55:28,07-03-2024 12:55:29,0.448s,PASSED
"verifyElementPresent(findTestObject(""HomePage/EnterUsername_LP""), 0)",Chrome 122.0.0.0,,,07-03-2024 12:55:29,07-03-2024 12:55:35,6.738s,PASSED
"verifyElementPresent(findTestObject(""HomePage/EnterPassword_LP""), 0)",Chrome 122.0.0.0,,,07-03-2024 12:55:35,07-03-2024 12:55:36,0.298s,PASSED
navigateToUrl(URL),Chrome 122.0.0.0,,,07-03-2024 12:55:36,07-03-2024 12:55:44,8.483s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 12:55:44,07-03-2024 12:56:07,22.926s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/HomePage/TS_SMOKE_SUITE_008,Chrome 122.0.0.0,"To verify that the user is navigated to  ""Tiendas""( Store locator) page by clicking on the  “Ubica tu tienda "" link on the header section.",,07-03-2024 12:56:07,07-03-2024 12:57:02,55.036s,PASSED
"click(findTestObject(""HomePage/Tiendas_HP""), STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 12:56:07,07-03-2024 12:56:08,0.386s,PASSED
"verifyElementPresent(findTestObject(""SLP/breadCrumb_SLP""), 0)",Chrome 122.0.0.0,,,07-03-2024 12:56:08,07-03-2024 12:56:24,16.548s,PASSED
"verifyElementPresent(findTestObject(""SLP/Map_Verify_slp""), 0)",Chrome 122.0.0.0,,,07-03-2024 12:56:24,07-03-2024 12:56:24,0.298s,PASSED
"verifyElementPresent(findTestObject(""SLP/find_store_title_SLP""), 0)",Chrome 122.0.0.0,,,07-03-2024 12:56:24,07-03-2024 12:56:25,0.330s,PASSED
navigateToUrl(URL),Chrome 122.0.0.0,,,07-03-2024 12:56:25,07-03-2024 12:56:40,14.718s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 12:56:40,07-03-2024 12:57:02,22.662s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/HomePage/TS_SMOKE_SUITE_009,Chrome 122.0.0.0,"To verify that an Anonymous user is navigated to Login page by clicking on the  “Mis pedidos"" link on the header section.",,07-03-2024 12:57:02,07-03-2024 12:57:43,41.053s,PASSED
"click(findTestObject(""HomePage/Mis_comprar""), STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 12:57:02,07-03-2024 12:57:03,0.378s,PASSED
"click(findTestObject(""HomePage/Iniciar_miscompras""))",Chrome 122.0.0.0,,,07-03-2024 12:57:03,07-03-2024 12:57:04,1.000s,PASSED
"verifyElementPresent(findTestObject(""HomePage/EnterUsername_LP""), 0)",Chrome 122.0.0.0,,,07-03-2024 12:57:04,07-03-2024 12:57:08,4.500s,PASSED
"verifyElementPresent(findTestObject(""HomePage/EnterPassword_LP""), 0)",Chrome 122.0.0.0,,,07-03-2024 12:57:08,07-03-2024 12:57:08,0.341s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 12:57:08,07-03-2024 12:57:43,34.771s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/HomePage/TS_SMOKE_SUITE_013,Chrome 122.0.0.0,To verify that the user is able to create account from Login overlay,,07-03-2024 12:57:43,07-03-2024 12:58:29,45.921s,ERROR
"openBrowser("""")",Chrome 122.0.0.0,,,07-03-2024 12:57:43,07-03-2024 12:57:45,1.251s,PASSED
navigateToUrl(URL),Chrome 122.0.0.0,,,07-03-2024 12:57:45,07-03-2024 12:58:06,20.869s,PASSED
randomemail = a.GenerateRandomEmail.generateRandomEmail(),Chrome 122.0.0.0,,,07-03-2024 12:58:06,07-03-2024 12:58:06,0.074s,ERROR
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 12:58:06,07-03-2024 12:58:29,23.523s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Browse and Shop/TS_SMOKE_SUITE_039,Chrome 122.0.0.0,To verify that the breadcrumbs are clickable when user has landed on L1 category page.,,07-03-2024 12:58:29,07-03-2024 12:59:01,32.166s,PASSED
"click(findTestObject(""HomePage/Departamentos""), STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 12:58:29,07-03-2024 12:58:30,0.447s,PASSED
"verifyElementClickable(findTestObject(""HomePage/L1_Category1_HP""))",Chrome 122.0.0.0,,,07-03-2024 12:58:30,07-03-2024 12:58:30,0.541s,PASSED
"click(findTestObject(""HomePage/L1_Category_HP""))",Chrome 122.0.0.0,,,07-03-2024 12:58:30,07-03-2024 12:58:31,0.377s,PASSED
"verifyElementClickable(findTestObject(""CLPPage/breadCrumb_clp""))",Chrome 122.0.0.0,,,07-03-2024 12:58:31,07-03-2024 12:58:39,8.238s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 12:58:39,07-03-2024 12:59:01,22.478s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Browse and Shop/TS_SMOKE_SUITE_047,Chrome 122.0.0.0,To verify the display of facets on the item listing page,,07-03-2024 12:59:01,07-03-2024 12:59:40,38.559s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""ropa""], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 12:59:01,07-03-2024 12:59:10,8.681s,PASSED
"verifyElementClickable(findTestObject(""CLPPage/breadCrumb_clp""))",Chrome 122.0.0.0,,,07-03-2024 12:59:10,07-03-2024 12:59:15,4.903s,PASSED
"verifyElementPresent(findTestObject(""PLPPage/facetes/CategoríasTitleFacet_PLP""), 0)",Chrome 122.0.0.0,,,07-03-2024 12:59:15,07-03-2024 12:59:15,0.321s,PASSED
"verifyElementPresent(findTestObject(""PLPPage/facetes/DescontousTitleFacet_PLP""), 0)",Chrome 122.0.0.0,,,07-03-2024 12:59:15,07-03-2024 12:59:16,0.557s,PASSED
"verifyElementPresent(findTestObject(""PLPPage/facetes/TamanoTitleFacet_PLP""), 0)",Chrome 122.0.0.0,,,07-03-2024 12:59:16,07-03-2024 12:59:16,0.306s,PASSED
"verifyElementPresent(findTestObject(""PLPPage/facetes/MarcasTitleFacet_PLP""), 0, OPTIONAL)",Chrome 122.0.0.0,,,07-03-2024 12:59:16,07-03-2024 12:59:17,0.314s,PASSED
"verifyElementPresent(findTestObject(""PLPPage/facetes/VendidoTitleFacet_PLP""), 0)",Chrome 122.0.0.0,,,07-03-2024 12:59:17,07-03-2024 12:59:17,0.318s,PASSED
"verifyElementPresent(findTestObject(""PLPPage/facetes/PreciosTitleFacet_PLP""), 0)",Chrome 122.0.0.0,,,07-03-2024 12:59:17,07-03-2024 12:59:17,0.333s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 12:59:17,07-03-2024 12:59:40,22.716s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Browse and Shop/TS_SMOKE_SUITE_048,Chrome 122.0.0.0,To verify the display of price range on the item listing page for multi sku items.,,07-03-2024 12:59:40,07-03-2024 13:00:18,38.163s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":Multi_Sku_With_Range_Plp], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 12:59:40,07-03-2024 12:59:49,8.585s,PASSED
"a = getText(findTestObject(""PLPPage/product2_cardPrice_PLP""))",Chrome 122.0.0.0,"verify price range
",,07-03-2024 12:59:49,07-03-2024 12:59:55,6.604s,PASSED
"b = getText(findTestObject(""PLPPage/product-2-DiscountPrice_PLP""))",Chrome 122.0.0.0,"verify price range
",,07-03-2024 12:59:55,07-03-2024 12:59:56,0.332s,PASSED
"a1 = a.contains(""-"")",Chrome 122.0.0.0,,,07-03-2024 12:59:56,07-03-2024 12:59:56,0.003s,PASSED
"b1 = b.contains(""-"")",Chrome 122.0.0.0,,,07-03-2024 12:59:56,07-03-2024 12:59:56,0.001s,PASSED
out.println(a1),Chrome 122.0.0.0,,,07-03-2024 12:59:56,07-03-2024 12:59:56,0.018s,PASSED
out.println(b1),Chrome 122.0.0.0,,,07-03-2024 12:59:56,07-03-2024 12:59:56,0.002s,PASSED
if (a1 == true && b1 == true),Chrome 122.0.0.0,,,07-03-2024 12:59:56,07-03-2024 12:59:56,0.003s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 12:59:56,07-03-2024 13:00:18,22.411s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Browse and Shop/TS_SMOKE_SUITE_049,Chrome 122.0.0.0,To verify the display of list price & sale price on the item listing page for single sku items.,,07-03-2024 13:00:18,07-03-2024 13:00:55,36.391s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":rate_CPandDP], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 13:00:18,07-03-2024 13:00:27,8.568s,PASSED
"verifyElementVisible(findTestObject(""PLPPage/product1_cardPrice_PLP""))",Chrome 122.0.0.0,"verify selling price
",,07-03-2024 13:00:27,07-03-2024 13:00:31,4.485s,PASSED
"verifyElementVisible(findTestObject(""PLPPage/product1_discountPrice_PLP""))",Chrome 122.0.0.0,"verify listed price
",,07-03-2024 13:00:31,07-03-2024 13:00:32,0.323s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 13:00:32,07-03-2024 13:00:55,22.905s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Browse and Shop/TS_SMOKE_SUITE_055,Chrome 122.0.0.0,To verify the display of product price range on PDP page for multi sku item.,,07-03-2024 13:00:55,07-03-2024 13:01:35,40.126s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":ProductRangeMultiSKU], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 13:00:55,07-03-2024 13:01:03,8.624s,PASSED
"verifyElementPresent(findTestObject(""PDPPage/Colour2_PDP""), 0)",Chrome 122.0.0.0,"verify milti sku
",,07-03-2024 13:01:03,07-03-2024 13:01:23,19.188s,PASSED
"verifyElementPresent(findTestObject(""PDPPage/minus(-)(priceRange)_PDP""), 0)",Chrome 122.0.0.0,"verify price range
",,07-03-2024 13:01:23,07-03-2024 13:01:23,0.300s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 13:01:23,07-03-2024 13:01:35,11.868s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Browse and Shop/TS_SMOKE_SUITE_054,Chrome 122.0.0.0,To verify the display of product price on PDP page for single sku item.,,07-03-2024 13:01:35,07-03-2024 13:02:24,48.901s,PASSED
navigateToUrl(URL),Chrome 122.0.0.0,,,07-03-2024 13:01:35,07-03-2024 13:01:44,8.768s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""zap""], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 13:01:44,07-03-2024 13:01:52,8.073s,PASSED
"click(findTestObject(""PLPPage/product1_PLP""))",Chrome 122.0.0.0,,,07-03-2024 13:01:52,07-03-2024 13:01:56,4.741s,PASSED
"verifyElementPresent(findTestObject(""PDPPage/Colour1_PDP""), 0)",Chrome 122.0.0.0,,,07-03-2024 13:01:56,07-03-2024 13:02:09,12.331s,PASSED
"verifyElementNotPresent(findTestObject(""PDPPage/Colour2_PDP""), 0)",Chrome 122.0.0.0,"verify sku not present
",,07-03-2024 13:02:09,07-03-2024 13:02:11,2.067s,PASSED
"verifyElementPresent(findTestObject(""PDPPage/discountPrice_PDP""), 0)",Chrome 122.0.0.0,"verify discount price present
",,07-03-2024 13:02:11,07-03-2024 13:02:11,0.524s,PASSED
"verifyElementPresent(findTestObject(""PDPPage/cardPrice_PDP""), 0)",Chrome 122.0.0.0,"verify card price present
",,07-03-2024 13:02:11,07-03-2024 13:02:12,0.512s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 13:02:12,07-03-2024 13:02:24,11.762s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Browse and Shop/TS_SMOKE_SUITE_056,Chrome 122.0.0.0,To verify the display of PDP for single sku,,07-03-2024 13:02:24,07-03-2024 13:03:00,36.645s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""pantalon""], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 13:02:24,07-03-2024 13:02:32,8.008s,PASSED
"click(findTestObject(""PLPPage/product-2-DiscountPrice_PLP""))",Chrome 122.0.0.0,,,07-03-2024 13:02:32,07-03-2024 13:02:38,6.569s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/ProductName_PDP""))",Chrome 122.0.0.0,,,07-03-2024 13:02:38,07-03-2024 13:02:46,7.396s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/ProductID_pdp""))",Chrome 122.0.0.0,,,07-03-2024 13:02:46,07-03-2024 13:02:46,0.313s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/discountPrice_PDP""))",Chrome 122.0.0.0,,,07-03-2024 13:02:46,07-03-2024 13:02:47,1.315s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/Colour1_PDP""))",Chrome 122.0.0.0,,,07-03-2024 13:02:47,07-03-2024 13:02:48,0.310s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/Alternate_Img_pdp""))",Chrome 122.0.0.0,,,07-03-2024 13:02:48,07-03-2024 13:02:48,0.314s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/AddToCart_PDP""))",Chrome 122.0.0.0,,,07-03-2024 13:02:48,07-03-2024 13:02:48,0.341s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/Detail_PDP""))",Chrome 122.0.0.0,,,07-03-2024 13:02:48,07-03-2024 13:02:49,0.319s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/breadCrumb_pdp""))",Chrome 122.0.0.0,,,07-03-2024 13:02:49,07-03-2024 13:02:49,0.323s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 13:02:49,07-03-2024 13:03:00,11.342s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Browse and Shop/TS_SMOKE_SUITE_057,Chrome 122.0.0.0,To verify the display of PDP for multi  sku item,,07-03-2024 13:03:00,07-03-2024 13:03:35,34.732s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":ProductNoRangeMultiSKU], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 13:03:00,07-03-2024 13:03:10,9.310s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/discountPrice_PDP""))",Chrome 122.0.0.0,,,07-03-2024 13:03:10,07-03-2024 13:03:19,9.385s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/breadCrumb_pdp""))",Chrome 122.0.0.0,"
",,07-03-2024 13:03:19,07-03-2024 13:03:21,1.459s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/Colour1_PDP""))",Chrome 122.0.0.0,,,07-03-2024 13:03:21,07-03-2024 13:03:21,0.515s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/Colour2_PDP""))",Chrome 122.0.0.0,,,07-03-2024 13:03:21,07-03-2024 13:03:21,0.304s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/AddToCart_PDP""))",Chrome 122.0.0.0,,,07-03-2024 13:03:21,07-03-2024 13:03:22,0.319s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/Alternate_Img_pdp""))",Chrome 122.0.0.0,,,07-03-2024 13:03:22,07-03-2024 13:03:22,0.306s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/Detail_PDP""))",Chrome 122.0.0.0,"
",,07-03-2024 13:03:22,07-03-2024 13:03:22,0.309s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/ProductName_PDP""))",Chrome 122.0.0.0,"verify pdp price

",,07-03-2024 13:03:22,07-03-2024 13:03:23,0.297s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/ProductID_pdp""))",Chrome 122.0.0.0,"verify pdp price

",,07-03-2024 13:03:23,07-03-2024 13:03:23,0.298s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/Detail_PDP""))",Chrome 122.0.0.0,"verify pdp price

",,07-03-2024 13:03:23,07-03-2024 13:03:23,0.314s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 13:03:23,07-03-2024 13:03:35,11.793s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Search/TS_SMOKE_SUITE_059,Chrome 122.0.0.0,To verify the default display of the products per page in the search result page,search,07-03-2024 13:03:35,07-03-2024 13:04:13,37.851s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""mac""], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 13:03:35,07-03-2024 13:03:44,8.741s,PASSED
"verifyElementPresent(findTestObject(""PDPPage/product_56_PDP""), 0)",Chrome 122.0.0.0,"last product at a page  not 45

",,07-03-2024 13:03:44,07-03-2024 13:03:50,6.393s,PASSED
"verifyElementNotPresent(findTestObject(""PDPPage/product_57_PDP""), 0)",Chrome 122.0.0.0,,,07-03-2024 13:03:50,07-03-2024 13:03:51,0.333s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 13:03:51,07-03-2024 13:04:13,22.292s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Search/TS_SMOKE_SUITE_060,Chrome 122.0.0.0,To verify the functionality of facet selection in search result page.,,07-03-2024 13:04:13,07-03-2024 13:05:04,51.453s,PASSED
navigateToUrl(URL),Chrome 122.0.0.0,,,07-03-2024 13:04:13,07-03-2024 13:04:20,7.164s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""mac""], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 13:04:20,07-03-2024 13:04:32,11.951s,PASSED
waitForPageLoad(0),Chrome 122.0.0.0,,,07-03-2024 13:04:32,07-03-2024 13:04:32,0.017s,PASSED
"verifyElementPresent(findTestObject(""PLPPage/facetes/Facet_Seller_liverpool_PLP""), 0)",Chrome 122.0.0.0,,,07-03-2024 13:04:32,07-03-2024 13:04:38,5.913s,PASSED
"a = getText(findTestObject(""PLPPage/Facet_Seller_liverpool_title_PLP""), STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 13:04:38,07-03-2024 13:04:38,0.314s,PASSED
"click(findTestObject(""PLPPage/facetes/Facet_Seller_liverpool_PLP""), STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 13:04:38,07-03-2024 13:04:39,0.435s,PASSED
"b = getText(findTestObject(""PLPPage/facetes/selectedfacet1_PLP""))",Chrome 122.0.0.0,,,07-03-2024 13:04:39,07-03-2024 13:04:42,2.890s,PASSED
out.println(a),Chrome 122.0.0.0,,,07-03-2024 13:04:42,07-03-2024 13:04:42,0.001s,PASSED
out.println(b),Chrome 122.0.0.0,,,07-03-2024 13:04:42,07-03-2024 13:04:42,0.001s,PASSED
if (a.contains(b)),Chrome 122.0.0.0,,,07-03-2024 13:04:42,07-03-2024 13:04:42,0.013s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 13:04:42,07-03-2024 13:05:04,22.561s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Search/TS_SMOKE_SUITE_061,Chrome 122.0.0.0,To verify the functionality of pagination in search result page.,search,07-03-2024 13:05:04,07-03-2024 13:06:07,1m - 2.526s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""mac""], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 13:05:04,07-03-2024 13:05:13,8.569s,PASSED
waitForPageLoad(0),Chrome 122.0.0.0,,,07-03-2024 13:05:13,07-03-2024 13:05:13,0.013s,PASSED
"scrollToElement(findTestObject(""PLPPage/pagenation_1_PLP""), 0)",Chrome 122.0.0.0,,,07-03-2024 13:05:13,07-03-2024 13:05:23,9.961s,PASSED
"scrollToPosition(450, 0)",Chrome 122.0.0.0,,,07-03-2024 13:05:23,07-03-2024 13:05:23,0.032s,PASSED
"click(findTestObject(""PLPPage/pagenation_2_PLP""), STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 13:05:23,07-03-2024 13:05:23,0.428s,PASSED
delay(10),Chrome 122.0.0.0,,,07-03-2024 13:05:23,07-03-2024 13:05:33,10.015s,PASSED
a1 = getUrl(),Chrome 122.0.0.0,,,07-03-2024 13:05:33,07-03-2024 13:05:34,0.016s,PASSED
out.println(a1),Chrome 122.0.0.0,,,07-03-2024 13:05:34,07-03-2024 13:05:34,0.001s,PASSED
"a = a1.contains(""page-2"")",Chrome 122.0.0.0,,,07-03-2024 13:05:34,07-03-2024 13:05:34,0.000s,PASSED
out.println(a),Chrome 122.0.0.0,,,07-03-2024 13:05:34,07-03-2024 13:05:34,0.001s,PASSED
"scrollToElement(findTestObject(""PLPPage/pagenation_1_PLP""), 0)",Chrome 122.0.0.0,,,07-03-2024 13:05:34,07-03-2024 13:05:34,0.318s,PASSED
waitForPageLoad(0),Chrome 122.0.0.0,,,07-03-2024 13:05:34,07-03-2024 13:05:34,0.016s,PASSED
"click(findTestObject(""PLPPage/pagenation_1_PLP""), STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 13:05:34,07-03-2024 13:05:34,0.403s,PASSED
delay(10),Chrome 122.0.0.0,,,07-03-2024 13:05:34,07-03-2024 13:05:44,10.011s,PASSED
if (a == true),Chrome 122.0.0.0,,,07-03-2024 13:05:44,07-03-2024 13:05:44,0.002s,PASSED
b1 = getUrl(),Chrome 122.0.0.0,,,07-03-2024 13:05:44,07-03-2024 13:05:44,0.010s,PASSED
"b = b1.contains(""page-1"")",Chrome 122.0.0.0,,,07-03-2024 13:05:44,07-03-2024 13:05:44,0.001s,PASSED
out.println(b1),Chrome 122.0.0.0,,,07-03-2024 13:05:44,07-03-2024 13:05:44,0.001s,PASSED
if (b == true),Chrome 122.0.0.0,,,07-03-2024 13:05:44,07-03-2024 13:05:44,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 13:05:44,07-03-2024 13:06:07,22.586s,ERROR
,,,,,,,
