Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
b1 = getUrl(),Chrome 122.0.0.0,,,23-02-2024 19:42:35,23-02-2024 19:42:35,0.023s,PASSED
"b = b1.contains(""page-1"")",Chrome 122.0.0.0,,,23-02-2024 19:42:35,23-02-2024 19:42:35,0.001s,PASSED
out.println(b1),Chrome 122.0.0.0,,,23-02-2024 19:42:35,23-02-2024 19:42:35,0.001s,PASSED
if (b == true),Chrome 122.0.0.0,,,23-02-2024 19:42:35,23-02-2024 19:42:35,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,23-02-2024 19:42:35,23-02-2024 19:42:57,22.587s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Search/TS_SMOKE_SUITE_062,Chrome 122.0.0.0,To verify display of price for the product in search result page.,,23-02-2024 19:42:57,23-02-2024 19:43:35,37.264s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""vaso""], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,23-02-2024 19:42:57,23-02-2024 19:43:05,7.628s,PASSED
waitForPageLoad(0),Chrome 122.0.0.0,,,23-02-2024 19:43:05,23-02-2024 19:43:05,0.010s,PASSED
"verifyElementPresent(findTestObject(""PLPPage/product1_cardPrice_PLP""), 0)",Chrome 122.0.0.0,,,23-02-2024 19:43:05,23-02-2024 19:43:12,7.120s,PASSED
"verifyElementPresent(findTestObject(""PLPPage/product1_discountPrice_PLP""), 0)",Chrome 122.0.0.0,,,23-02-2024 19:43:12,23-02-2024 19:43:12,0.323s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,23-02-2024 19:43:12,23-02-2024 19:43:35,22.121s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Search/TS_SMOKE_SUITE_063,Chrome 122.0.0.0,To verify the display of the color swatches in search result page,,23-02-2024 19:43:35,23-02-2024 19:44:09,34.246s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":colour], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,23-02-2024 19:43:35,23-02-2024 19:43:43,7.978s,PASSED
waitForPageLoad(0),Chrome 122.0.0.0,,,23-02-2024 19:43:43,23-02-2024 19:43:43,0.012s,PASSED
"scrollToElement(findTestObject(""PLPPage/facetes/ColorTitleFacet_PLP""), 0)",Chrome 122.0.0.0,,,23-02-2024 19:43:43,23-02-2024 19:43:46,3.835s,PASSED
"verifyElementPresent(findTestObject(""PLPPage/facetes/Color_1_facet_PLP""), 0)",Chrome 122.0.0.0,,,23-02-2024 19:43:46,23-02-2024 19:43:47,0.312s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,23-02-2024 19:43:47,23-02-2024 19:44:09,22.036s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Search/TS_SMOKE_SUITE_069,Chrome 122.0.0.0,To verify the search result page when user selects the price as sorting option,,23-02-2024 19:44:09,23-02-2024 19:45:16,1m - 7.014s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":SLSearchTerm], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,23-02-2024 19:44:09,23-02-2024 19:44:17,7.959s,PASSED
"click(findTestObject(""PLPPage/Sortby_PLP""))",Chrome 122.0.0.0,,,23-02-2024 19:44:17,23-02-2024 19:44:21,3.876s,PASSED
"enhancedClick(findTestObject(""PLPPage/LowPricetoHighSortBy_PLP""))",Chrome 122.0.0.0,,,23-02-2024 19:44:21,23-02-2024 19:44:31,10.621s,PASSED
"productcardprice3 = getText(findTestObject(""PLPPage/product-2-DiscountPrice_PLP""))",Chrome 122.0.0.0,,,23-02-2024 19:44:31,23-02-2024 19:44:36,4.309s,PASSED
"productcardprice4 = getText(findTestObject(""PLPPage/Product3DiscountPrice_PLP""))",Chrome 122.0.0.0,,,23-02-2024 19:44:36,23-02-2024 19:44:36,0.650s,PASSED
if (productcardprice3 <= productcardprice4),Chrome 122.0.0.0,,,23-02-2024 19:44:36,23-02-2024 19:44:36,0.001s,PASSED
"click(findTestObject(""PLPPage/Sortby_PLP""))",Chrome 122.0.0.0,,,23-02-2024 19:44:36,23-02-2024 19:44:37,0.371s,PASSED
"enhancedClick(findTestObject(""PLPPage/HighToLowPriceSortby_PLP""))",Chrome 122.0.0.0,,,23-02-2024 19:44:37,23-02-2024 19:44:48,11.014s,PASSED
delay(5),Chrome 122.0.0.0,,,23-02-2024 19:44:48,23-02-2024 19:44:53,5.003s,PASSED
"productcardprice1 = getText(findTestObject(""PLPPage/product-1-DiscountPrice_PLP""))",Chrome 122.0.0.0,,,23-02-2024 19:44:53,23-02-2024 19:44:53,0.315s,PASSED
"productcardprice2 = getText(findTestObject(""PLPPage/product-3-DiscountPrice_PLP""))",Chrome 122.0.0.0,,,23-02-2024 19:44:53,23-02-2024 19:44:53,0.295s,PASSED
if (productcardprice1 >= productcardprice2),Chrome 122.0.0.0,,,23-02-2024 19:44:53,23-02-2024 19:44:53,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,23-02-2024 19:44:53,23-02-2024 19:45:16,22.504s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Search/TS_SMOKE_SUITE_070,Chrome 122.0.0.0,to verify the pagination in the search result page,,23-02-2024 19:45:16,23-02-2024 19:46:23,1m - 7.393s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""mac""], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,23-02-2024 19:45:16,23-02-2024 19:45:28,12.169s,PASSED
"scrollToElement(findTestObject(""PLPPage/ForwardArrow_Pagenation_PLP""), 0)",Chrome 122.0.0.0,,,23-02-2024 19:45:28,23-02-2024 19:45:34,5.908s,PASSED
"click(findTestObject(""PLPPage/ForwardArrow_Pagenation_PLP""), STOP_ON_FAILURE)",Chrome 122.0.0.0,,,23-02-2024 19:45:34,23-02-2024 19:45:34,0.350s,PASSED
delay(7),Chrome 122.0.0.0,,,23-02-2024 19:45:34,23-02-2024 19:45:41,7.006s,PASSED
a1 = getUrl(),Chrome 122.0.0.0,,,23-02-2024 19:45:41,23-02-2024 19:45:41,0.010s,PASSED
"a = a1.contains(""page-2"")",Chrome 122.0.0.0,,,23-02-2024 19:45:41,23-02-2024 19:45:41,0.001s,PASSED
if (a == true),Chrome 122.0.0.0,,,23-02-2024 19:45:41,23-02-2024 19:45:41,0.001s,PASSED
"scrollToElement(findTestObject(""PLPPage/BackArrow_Pagenation_PLP""), 0)",Chrome 122.0.0.0,,,23-02-2024 19:45:41,23-02-2024 19:45:42,0.295s,PASSED
"click(findTestObject(""PLPPage/BackArrow_Pagenation_PLP""), STOP_ON_FAILURE)",Chrome 122.0.0.0,,,23-02-2024 19:45:42,23-02-2024 19:45:42,0.474s,PASSED
delay(7),Chrome 122.0.0.0,,,23-02-2024 19:45:42,23-02-2024 19:45:49,7.007s,PASSED
b1 = getUrl(),Chrome 122.0.0.0,,,23-02-2024 19:45:49,23-02-2024 19:45:49,0.007s,PASSED
"b = b1.contains(""page-1"")",Chrome 122.0.0.0,,,23-02-2024 19:45:49,23-02-2024 19:45:49,0.001s,PASSED
if (b == true),Chrome 122.0.0.0,,,23-02-2024 19:45:49,23-02-2024 19:45:49,0.001s,PASSED
"callTestCase(findTestCase(""CommonMethods/logout""), [:], OPTIONAL)",Chrome 122.0.0.0,,,23-02-2024 19:45:49,23-02-2024 19:46:01,11.346s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,23-02-2024 19:46:01,23-02-2024 19:46:23,22.677s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/ShoppingCart/TS_SMOKE_SUITE_027,Chrome 122.0.0.0,To verify that the user is able to create account from shopping cart page,,23-02-2024 19:46:23,23-02-2024 19:48:26,2m - 3.155s,PASSED
navigateToUrl(URL),Chrome 122.0.0.0,,,23-02-2024 19:46:23,23-02-2024 19:46:35,11.150s,PASSED
"callTestCase(findTestCase(""CommonMethods/close any pop up""), [:], OPTIONAL)",Chrome 122.0.0.0,,,23-02-2024 19:46:35,23-02-2024 19:46:49,14.031s,PASSED
"callTestCase(findTestCase(""CommonMethods/logout""), [:], OPTIONAL)",Chrome 122.0.0.0,,,23-02-2024 19:46:49,23-02-2024 19:47:00,11.486s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":jeans], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,23-02-2024 19:47:00,23-02-2024 19:47:08,8.156s,PASSED
"click(findTestObject(""PLPPage/Product3DiscountPrice_PLP""))",Chrome 122.0.0.0,,,23-02-2024 19:47:08,23-02-2024 19:47:15,7.249s,PASSED
"click(findTestObject(""PDPPage/Size1_PDP""), OPTIONAL)",Chrome 122.0.0.0,,,23-02-2024 19:47:15,23-02-2024 19:47:38,22.447s,PASSED
"click(findTestObject(""OPCPage/close_popup_OPC""), OPTIONAL)",Chrome 122.0.0.0,,,23-02-2024 19:47:38,23-02-2024 19:47:38,0.431s,PASSED
"click(findTestObject(""PDPPage/AddToCart_pdp""))",Chrome 122.0.0.0,,,23-02-2024 19:47:38,23-02-2024 19:47:39,0.376s,PASSED
"click(findTestObject(""HomePage/Cart_header""))",Chrome 122.0.0.0,,,23-02-2024 19:47:39,23-02-2024 19:47:44,4.957s,PASSED
"click(findTestObject(""CartPage/Iniciar_Cart""))",Chrome 122.0.0.0,,,23-02-2024 19:47:44,23-02-2024 19:47:45,1.545s,PASSED
"verifyElementPresent(findTestObject(""HomePage/LoginPage_hp""), 0)",Chrome 122.0.0.0,,,23-02-2024 19:47:45,23-02-2024 19:47:53,7.669s,PASSED
"verifyElementPresent(findTestObject(""AccountManagement/CreateNewAccount_Login""), 0)",Chrome 122.0.0.0,,,23-02-2024 19:47:53,23-02-2024 19:47:53,0.292s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,23-02-2024 19:47:53,23-02-2024 19:48:26,33.257s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/ShoppingCart/TS_SMOKE_SUITE_028,Chrome 122.0.0.0,To verify that user is able to login from Shopping Cart page,,23-02-2024 19:48:26,23-02-2024 19:49:59,1m - 32.948s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":SLSearchTerm], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,23-02-2024 19:48:27,23-02-2024 19:48:34,7.514s,PASSED
waitForPageLoad(0),Chrome 122.0.0.0,,,23-02-2024 19:48:34,23-02-2024 19:48:34,0.012s,PASSED
"click(findTestObject(""HomePage/FirstProduct_plp""))",Chrome 122.0.0.0,,,23-02-2024 19:48:34,23-02-2024 19:48:59,25.338s,PASSED
"click(findTestObject(""PDPPage/AddToCart_pdp""))",Chrome 122.0.0.0,,,23-02-2024 19:48:59,23-02-2024 19:49:02,2.921s,PASSED
"click(findTestObject(""HomePage/Cart_header""))",Chrome 122.0.0.0,,,23-02-2024 19:49:02,23-02-2024 19:49:07,4.240s,PASSED
"click(findTestObject(""CartPage/BuyButton_Cart""))",Chrome 122.0.0.0,,,23-02-2024 19:49:07,23-02-2024 19:49:10,3.421s,PASSED
"callTestCase(findTestCase(""CommonMethods/login_odtaqab""), [:], OPTIONAL)",Chrome 122.0.0.0,,,23-02-2024 19:49:10,23-02-2024 19:49:21,11.431s,PASSED
"callTestCase(findTestCase(""CommonMethods/logout""), [:], OPTIONAL)",Chrome 122.0.0.0,,,23-02-2024 19:49:21,23-02-2024 19:49:33,11.223s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,23-02-2024 19:49:33,23-02-2024 19:49:59,26.726s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/HomePage/TS_SMOKE_SUITE_006,Chrome 122.0.0.0,"To verify that the user is navigated to  “Mesa de Regalos"" page by clicking on the  “Mesa de Regalos"" link on the header section.",,23-02-2024 19:49:59,23-02-2024 19:52:09,2m - 9.342s,FAILED
"callTestCase(findTestCase(""CommonMethods/login_odtaqab""), [:], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,23-02-2024 19:49:59,23-02-2024 19:50:08,8.862s,PASSED
"verifyElementClickable(findTestObject(""HomePage/Mesa de regalos_HP""))",Chrome 122.0.0.0,,,23-02-2024 19:50:08,23-02-2024 19:50:15,6.491s,PASSED
"click(findTestObject(""HomePage/Mesa de regalos_HP""))",Chrome 122.0.0.0,,,23-02-2024 19:50:15,23-02-2024 19:51:18,1m - 3.250s,PASSED
"verifyElementPresent(findTestObject(""HomePage/gr/Find_gift_table_GR""), 0)",Chrome 122.0.0.0,,,23-02-2024 19:51:18,23-02-2024 19:51:30,11.443s,FAILED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,23-02-2024 19:51:30,23-02-2024 19:52:09,39.223s,PASSED
,,,,,,,
Test Cases/ArangeByLogin/HomePage/TS_SMOKE_SUITE_010,Chrome 122.0.0.0,"To verify that the logged in user is navigated to  “Mis pedidos"" page by clicking on the  “Mis pedidos"" link on the header section.",,23-02-2024 19:52:09,23-02-2024 19:53:16,1m - 7.229s,PASSED
navigateToUrl(URL),Chrome 122.0.0.0,,,23-02-2024 19:52:09,23-02-2024 19:52:30,20.902s,PASSED
"callTestCase(findTestCase(""CommonMethods/login_odtaqab""), [:], OPTIONAL)",Chrome 122.0.0.0,,,23-02-2024 19:52:30,23-02-2024 19:52:41,11.557s,PASSED
"click(findTestObject(""HomePage/Mis_comprar""))",Chrome 122.0.0.0,,,23-02-2024 19:52:41,23-02-2024 19:52:42,0.417s,PASSED
"verifyElementPresent(findTestObject(""MyOrdersPage/aside_leftNavigation_misCompras""), 0)",Chrome 122.0.0.0,,,23-02-2024 19:52:42,23-02-2024 19:52:45,3.103s,PASSED
"verifyElementPresent(findTestObject(""MyOrdersPage/breadCrumb_misCompras""), 0)",Chrome 122.0.0.0,,,23-02-2024 19:52:45,23-02-2024 19:52:53,8.239s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,23-02-2024 19:52:53,23-02-2024 19:53:16,22.907s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/HomePage/TS_SMOKE_SUITE_011,Chrome 122.0.0.0,"To verify that the user is navigated to  ""Ayuda""( Help) page by clicking on the  “Ayuda"" link on the header section.",,23-02-2024 19:53:16,23-02-2024 19:54:10,54.216s,PASSED
"click(findTestObject(""HomePage/Ayuda_HP""))",Chrome 122.0.0.0,,,23-02-2024 19:53:16,23-02-2024 19:53:20,3.590s,PASSED
"verifyElementPresent(findTestObject(""HomePage/img_Cmo podemos ayudarte_logoAyuda""), 0)",Chrome 122.0.0.0,,,23-02-2024 19:53:20,23-02-2024 19:53:27,7.027s,PASSED
"verifyElementPresent(findTestObject(""HomePage/img_Cmo podemos ayudarte_logoAyuda_helpPage""), 0)",Chrome 122.0.0.0,,,23-02-2024 19:53:27,23-02-2024 19:53:27,0.298s,PASSED
navigateToUrl(URL),Chrome 122.0.0.0,,,23-02-2024 19:53:27,23-02-2024 19:53:47,20.302s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,23-02-2024 19:53:47,23-02-2024 19:54:10,22.915s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/HomePage/TS_SMOKE_SUITE_012,Chrome 122.0.0.0,to verify that user is able to login by giving the valid credentials in the login overlay by clicking on the Inicar session link in the header,,23-02-2024 19:54:10,23-02-2024 19:54:34,23.334s,PASSED
"verifyElementPresent(findTestObject(""HomePage/span_HolaUser_hp""), 0)",Chrome 122.0.0.0,,,23-02-2024 19:54:10,23-02-2024 19:54:11,0.299s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,23-02-2024 19:54:11,23-02-2024 19:54:34,22.977s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/HomePage/TS_SMOKE_SUITE_014,Chrome 122.0.0.0,"To verify the display of user first name (as ""Hola abc! "") in the header when logged in user successfully logged in to the site",,23-02-2024 19:54:34,23-02-2024 19:55:38,1m - 4.751s,PASSED
refresh(),Chrome 122.0.0.0,,,23-02-2024 19:54:34,23-02-2024 19:54:48,13.767s,PASSED
"click(findTestObject(""HomePage/AfterLogin_Homepage""))",Chrome 122.0.0.0,,,23-02-2024 19:54:48,23-02-2024 19:54:49,1.788s,PASSED
"click(findTestObject(""AccountManagement/MyAccountButton_Account""))",Chrome 122.0.0.0,,,23-02-2024 19:54:49,23-02-2024 19:54:50,0.625s,PASSED
"click(findTestObject(""AccountManagement/UpdatePeronalData_Account""))",Chrome 122.0.0.0,,,23-02-2024 19:54:50,23-02-2024 19:54:56,6.298s,PASSED
"verifyElementPresent(findTestObject(""AccountManagement/firstName_update_accountManagement""), 0)",Chrome 122.0.0.0,,,23-02-2024 19:54:56,23-02-2024 19:55:00,3.505s,PASSED
waitForPageLoad(0),Chrome 122.0.0.0,,,23-02-2024 19:55:00,23-02-2024 19:55:00,0.016s,PASSED
"Name = ""harish""",Chrome 122.0.0.0,,,23-02-2024 19:55:00,23-02-2024 19:55:00,0.000s,PASSED
"click(findTestObject(""AccountManagement/firstName_update_accountManagement""), STOP_ON_FAILURE)",Chrome 122.0.0.0,,,23-02-2024 19:55:00,23-02-2024 19:55:00,0.384s,PASSED
"sendKeys(findTestObject(""AccountManagement/firstName_update_accountManagement""), Keys.chord(CONTROL, ""a""))",Chrome 122.0.0.0,,,23-02-2024 19:55:00,23-02-2024 19:55:01,0.469s,PASSED
"sendKeys(findTestObject(""AccountManagement/firstName_update_accountManagement""), Keys.chord(CLEAR))",Chrome 122.0.0.0,,,23-02-2024 19:55:01,23-02-2024 19:55:01,0.359s,PASSED
"sendKeys(findTestObject(""AccountManagement/firstName_update_accountManagement""), Keys.chord(BACK_SPACE), STOP_ON_FAILURE)",Chrome 122.0.0.0,,,23-02-2024 19:55:01,23-02-2024 19:55:01,0.464s,PASSED
"clearText(findTestObject(""AccountManagement/firstName_update_accountManagement""), OPTIONAL)",Chrome 122.0.0.0,,,23-02-2024 19:55:01,23-02-2024 19:55:02,0.435s,PASSED
delay(10),Chrome 122.0.0.0,,,23-02-2024 19:55:02,23-02-2024 19:55:12,10.016s,PASSED
"setText(findTestObject(""AccountManagement/firstName_update_accountManagement""), """")",Chrome 122.0.0.0,,,23-02-2024 19:55:12,23-02-2024 19:55:13,0.584s,PASSED
"sendKeys(findTestObject(""AccountManagement/firstName_update_accountManagement""), Keys.chord(Name))",Chrome 122.0.0.0,,,23-02-2024 19:55:13,23-02-2024 19:55:13,0.338s,PASSED
out.println(Name),Chrome 122.0.0.0,,,23-02-2024 19:55:13,23-02-2024 19:55:13,0.001s,PASSED
"click(findTestObject(""AccountManagement/UpdateButton_Account""))",Chrome 122.0.0.0,,,23-02-2024 19:55:13,23-02-2024 19:55:13,0.347s,PASSED
waitForPageLoad(0),Chrome 122.0.0.0,,,23-02-2024 19:55:13,23-02-2024 19:55:13,0.014s,PASSED
"verifyElementText(findTestObject(""HomePage/header_Hola_text_HP""), ""Hola "" + Name)",Chrome 122.0.0.0,,,23-02-2024 19:55:13,23-02-2024 19:55:15,2.167s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,23-02-2024 19:55:15,23-02-2024 19:55:38,22.923s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/HomePage/TS_SMOKE_SUITE_015,Chrome 122.0.0.0,"To verify the display of following links by mouse over on the ""User name""  link on the header section.
 -  Mi cuenta
-  Mis pedidos
-  Mi tiempo Aire
-  Mis tarjetas
-  Cerrar sesion",,23-02-2024 19:55:38,23-02-2024 19:56:14,35.945s,PASSED
"mouseOver(findTestObject(""HomePage/header_Hola_text_HP""), STOP_ON_FAILURE)",Chrome 122.0.0.0,,,23-02-2024 19:55:38,23-02-2024 19:55:39,0.456s,PASSED
"callTestCase(findTestCase(""CommonMethods/login_odtaqab""), [:], OPTIONAL)",Chrome 122.0.0.0,,,23-02-2024 19:55:39,23-02-2024 19:55:50,11.578s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Mis_comprar""), 0)",Chrome 122.0.0.0,,,23-02-2024 19:55:50,23-02-2024 19:55:51,0.288s,PASSED
"verifyElementPresent(findTestObject(""HomePage/a_Mi Cuenta""), 0)",Chrome 122.0.0.0,,,23-02-2024 19:55:51,23-02-2024 19:55:51,0.293s,PASSED
"verifyElementPresent(findTestObject(""HomePage/a_Mi tiempo aire""), 0)",Chrome 122.0.0.0,,,23-02-2024 19:55:51,23-02-2024 19:55:51,0.305s,PASSED
"verifyElementPresent(findTestObject(""HomePage/a_Mis tarjetas""), 0)",Chrome 122.0.0.0,,,23-02-2024 19:55:51,23-02-2024 19:55:52,0.289s,PASSED
"verifyElementPresent(findTestObject(""HomePage/a_Cerrar sesin_hp""), 0)",Chrome 122.0.0.0,,,23-02-2024 19:55:52,23-02-2024 19:55:52,0.292s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,23-02-2024 19:55:52,23-02-2024 19:56:14,22.346s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/ShoppingCart/TS_SMOKE_SUITE_029,Chrome 122.0.0.0,"To verify that the logged in user is navigated to  “One page Checkout"" by clicking on the  “Comprar"" button in the shopping cart page",,23-02-2024 19:56:14,23-02-2024 19:57:18,1m - 4.172s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":SLSearchTerm], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,23-02-2024 19:56:14,23-02-2024 19:56:22,7.964s,PASSED
waitForPageLoad(0),Chrome 122.0.0.0,,,23-02-2024 19:56:22,23-02-2024 19:56:22,0.015s,PASSED
"click(findTestObject(""HomePage/FirstProduct_plp""))",Chrome 122.0.0.0,,,23-02-2024 19:56:22,23-02-2024 19:56:28,5.955s,PASSED
"click(findTestObject(""PDPPage/AddToCart_pdp""))",Chrome 122.0.0.0,,,23-02-2024 19:56:28,23-02-2024 19:56:45,16.285s,PASSED
"click(findTestObject(""PLPPage/ProtectYourPurchase_plp""), OPTIONAL)",Chrome 122.0.0.0,,,23-02-2024 19:56:45,23-02-2024 19:56:56,11.184s,PASSED
"click(findTestObject(""HomePage/Cart_header""))",Chrome 122.0.0.0,,,23-02-2024 19:56:56,23-02-2024 19:56:58,2.410s,PASSED
"click(findTestObject(""CartPage/BuyButton_Cart""))",Chrome 122.0.0.0,,,23-02-2024 19:56:58,23-02-2024 19:57:02,4.171s,PASSED
CheckoutURL = getUrl(),Chrome 122.0.0.0,,,23-02-2024 19:57:02,23-02-2024 19:57:02,0.011s,PASSED
if (CheckoutURL == CheckoutLink),Chrome 122.0.0.0,,,23-02-2024 19:57:02,23-02-2024 19:57:02,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,23-02-2024 19:57:02,23-02-2024 19:57:18,16.053s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/ShoppingCart/TS_SMOKE_SUITE_030,Chrome 122.0.0.0,"To verify that the logged in user is navigated to  “One page Checkout"" by clicking on the  “Comprar Ahor"" button displayed for individual items in the shopping cart page",,23-02-2024 19:57:18,23-02-2024 19:59:46,2m - 27.178s,PASSED
"openBrowser("""")",Chrome 122.0.0.0,,,23-02-2024 19:57:19,23-02-2024 19:57:21,2.359s,PASSED
navigateToUrl(URL),Chrome 122.0.0.0,,,23-02-2024 19:57:21,23-02-2024 19:57:41,20.521s,PASSED
"callTestCase(findTestCase(""CommonMethods/login_odtaqab""), [:], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,23-02-2024 19:57:41,23-02-2024 19:58:00,18.294s,PASSED
waitForPageLoad(15),Chrome 122.0.0.0,,,23-02-2024 19:58:00,23-02-2024 19:58:00,0.029s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":SLSearchTerm], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,23-02-2024 19:58:00,23-02-2024 19:58:24,23.703s,PASSED
"click(findTestObject(""HomePage/FirstProduct_plp""))",Chrome 122.0.0.0,,,23-02-2024 19:58:24,23-02-2024 19:58:29,5.578s,PASSED
"click(findTestObject(""PDPPage/AddToCart_pdp""))",Chrome 122.0.0.0,,,23-02-2024 19:58:29,23-02-2024 19:59:11,41.751s,PASSED
"click(findTestObject(""PLPPage/ProtectYourPurchase_plp""), OPTIONAL)",Chrome 122.0.0.0,,,23-02-2024 19:59:11,23-02-2024 19:59:22,11.289s,PASSED
"click(findTestObject(""HomePage/Cart_header""))",Chrome 122.0.0.0,,,23-02-2024 19:59:22,23-02-2024 19:59:25,2.447s,PASSED
"click(findTestObject(""CartPage/BuyButton_Cart""))",Chrome 122.0.0.0,,,23-02-2024 19:59:25,23-02-2024 19:59:31,6.670s,PASSED
CheckoutURL = getUrl(),Chrome 122.0.0.0,,,23-02-2024 19:59:31,23-02-2024 19:59:31,0.012s,PASSED
if (CheckoutURL == CheckoutLink),Chrome 122.0.0.0,,,23-02-2024 19:59:31,23-02-2024 19:59:31,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,23-02-2024 19:59:31,23-02-2024 19:59:46,14.381s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Browse and Shop/TS_SMOKE_SUITE_058,Chrome 122.0.0.0,"To verify the display of Description slot in PDP with following tabs. 

Long Description
Manual
Delivery Details
Size/Dimensions
LP Card Promotion
Other Card Promotion",,23-02-2024 19:59:46,23-02-2024 20:00:49,1m - 2.957s,PASSED
navigateToUrl(URL),Chrome 122.0.0.0,,,23-02-2024 19:59:46,23-02-2024 20:00:03,17.693s,PASSED
"callTestCase(findTestCase(""CommonMethods/login_odtaqab""), [:], OPTIONAL)",Chrome 122.0.0.0,,,23-02-2024 20:00:03,23-02-2024 20:00:15,11.532s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""1016537468""], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,23-02-2024 20:00:15,23-02-2024 20:00:23,7.987s,PASSED
waitForPageLoad(5),Chrome 122.0.0.0,,,23-02-2024 20:00:23,23-02-2024 20:00:23,0.014s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/mas detalis(more detail)""))",Chrome 122.0.0.0,,,23-02-2024 20:00:23,23-02-2024 20:00:31,8.447s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/EDD_pdp""))",Chrome 122.0.0.0,,,23-02-2024 20:00:31,23-02-2024 20:00:35,3.086s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/viewMorePromotion_pdp""))",Chrome 122.0.0.0,,,23-02-2024 20:00:35,23-02-2024 20:00:36,1.294s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/Size1_PDP""))",Chrome 122.0.0.0,,,23-02-2024 20:00:36,23-02-2024 20:00:36,0.287s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/liverpoolCard_promotion_1_PDP""))",Chrome 122.0.0.0,,,23-02-2024 20:00:36,23-02-2024 20:00:36,0.298s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/Card_promotion_1_PDP""))",Chrome 122.0.0.0,,,23-02-2024 20:00:36,23-02-2024 20:00:37,0.293s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,23-02-2024 20:00:37,23-02-2024 20:00:49,11.927s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/AccountManagement/TS_SMOKE_SUITE_016,Chrome 122.0.0.0,To Verify logged in user is able to view the profile inforamtion from Actualizar datos personales link in my account page after Updating personal information,,23-02-2024 20:00:49,23-02-2024 20:01:28,39.159s,ERROR
