Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""HomePage/loginpage/newAccountPassword_LP""), ""ABCjklxyzkn7000"")",Chrome 122.0.0.0,,,07-03-2024 19:11:06,07-03-2024 19:11:06,0.754s,PASSED
"click(findTestObject(""HomePage/loginpage/submit_LP""), STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 19:11:06,07-03-2024 19:11:29,22.482s,PASSED
"setText(findTestObject(""HomePage/loginpage/name_LP""), ""abc"")",Chrome 122.0.0.0,,,07-03-2024 19:11:29,07-03-2024 19:11:33,3.718s,PASSED
"setText(findTestObject(""HomePage/loginpage/fatherName_LP""), ""xyz"")",Chrome 122.0.0.0,,,07-03-2024 19:11:33,07-03-2024 19:11:33,0.816s,PASSED
"setText(findTestObject(""HomePage/loginpage/maternalName_LP""), ""jkl"")",Chrome 122.0.0.0,,,07-03-2024 19:11:33,07-03-2024 19:11:34,0.932s,PASSED
"click(findTestObject(""HomePage/loginpage/hombre_radioButton_LP""), STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 19:11:34,07-03-2024 19:11:35,0.361s,PASSED
"click(findTestObject(""HomePage/loginpage/createAccount_button_LP""), STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 19:11:35,07-03-2024 19:11:35,0.377s,PASSED
navigateToUrl(URL),Chrome 122.0.0.0,,,07-03-2024 19:11:35,07-03-2024 19:11:47,11.714s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 19:11:47,07-03-2024 19:12:14,27.698s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Browse and Shop/TS_SMOKE_SUITE_039,Chrome 122.0.0.0,To verify that the breadcrumbs are clickable when user has landed on L1 category page.,,07-03-2024 19:12:14,07-03-2024 19:12:44,29.820s,PASSED
"click(findTestObject(""HomePage/Departamentos""), STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 19:12:15,07-03-2024 19:12:15,0.422s,PASSED
"verifyElementClickable(findTestObject(""HomePage/L1_Category1_HP""))",Chrome 122.0.0.0,,,07-03-2024 19:12:15,07-03-2024 19:12:15,0.440s,PASSED
"click(findTestObject(""HomePage/L1_Category_HP""))",Chrome 122.0.0.0,,,07-03-2024 19:12:15,07-03-2024 19:12:16,0.359s,PASSED
"verifyElementClickable(findTestObject(""CLPPage/breadCrumb_clp""))",Chrome 122.0.0.0,,,07-03-2024 19:12:16,07-03-2024 19:12:22,6.240s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 19:12:22,07-03-2024 19:12:44,22.252s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Browse and Shop/TS_SMOKE_SUITE_047,Chrome 122.0.0.0,To verify the display of facets on the item listing page,,07-03-2024 19:12:44,07-03-2024 19:13:24,39.876s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""ropa""], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 19:12:44,07-03-2024 19:12:53,8.295s,PASSED
"verifyElementClickable(findTestObject(""CLPPage/breadCrumb_clp""))",Chrome 122.0.0.0,,,07-03-2024 19:12:53,07-03-2024 19:13:00,7.232s,PASSED
"verifyElementPresent(findTestObject(""PLPPage/facetes/CategoríasTitleFacet_PLP""), 0)",Chrome 122.0.0.0,,,07-03-2024 19:13:00,07-03-2024 19:13:00,0.347s,PASSED
"verifyElementPresent(findTestObject(""PLPPage/facetes/DescontousTitleFacet_PLP""), 0)",Chrome 122.0.0.0,,,07-03-2024 19:13:00,07-03-2024 19:13:01,0.455s,PASSED
"verifyElementPresent(findTestObject(""PLPPage/facetes/TamanoTitleFacet_PLP""), 0)",Chrome 122.0.0.0,,,07-03-2024 19:13:01,07-03-2024 19:13:01,0.313s,PASSED
"verifyElementPresent(findTestObject(""PLPPage/facetes/MarcasTitleFacet_PLP""), 0, OPTIONAL)",Chrome 122.0.0.0,,,07-03-2024 19:13:01,07-03-2024 19:13:01,0.325s,PASSED
"verifyElementPresent(findTestObject(""PLPPage/facetes/VendidoTitleFacet_PLP""), 0)",Chrome 122.0.0.0,,,07-03-2024 19:13:01,07-03-2024 19:13:02,0.325s,PASSED
"verifyElementPresent(findTestObject(""PLPPage/facetes/PreciosTitleFacet_PLP""), 0)",Chrome 122.0.0.0,,,07-03-2024 19:13:02,07-03-2024 19:13:02,0.313s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 19:13:02,07-03-2024 19:13:24,22.188s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Browse and Shop/TS_SMOKE_SUITE_048,Chrome 122.0.0.0,To verify the display of price range on the item listing page for multi sku items.,,07-03-2024 19:13:24,07-03-2024 19:14:00,35.544s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":Multi_Sku_With_Range_Plp], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 19:13:24,07-03-2024 19:13:33,8.492s,PASSED
"a = getText(findTestObject(""PLPPage/product2_cardPrice_PLP""))",Chrome 122.0.0.0,"verify price range
",,07-03-2024 19:13:33,07-03-2024 19:13:37,4.210s,PASSED
"b = getText(findTestObject(""PLPPage/product-2-DiscountPrice_PLP""))",Chrome 122.0.0.0,"verify price range
",,07-03-2024 19:13:37,07-03-2024 19:13:37,0.346s,PASSED
"a1 = a.contains(""-"")",Chrome 122.0.0.0,,,07-03-2024 19:13:37,07-03-2024 19:13:37,0.002s,PASSED
"b1 = b.contains(""-"")",Chrome 122.0.0.0,,,07-03-2024 19:13:37,07-03-2024 19:13:37,0.001s,PASSED
out.println(a1),Chrome 122.0.0.0,,,07-03-2024 19:13:37,07-03-2024 19:13:37,0.023s,PASSED
out.println(b1),Chrome 122.0.0.0,,,07-03-2024 19:13:37,07-03-2024 19:13:37,0.000s,PASSED
if (a1 == true && b1 == true),Chrome 122.0.0.0,,,07-03-2024 19:13:37,07-03-2024 19:13:37,0.002s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 19:13:37,07-03-2024 19:14:00,22.315s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Browse and Shop/TS_SMOKE_SUITE_049,Chrome 122.0.0.0,To verify the display of list price & sale price on the item listing page for single sku items.,,07-03-2024 19:14:00,07-03-2024 19:14:37,37.326s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":rate_CPandDP], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 19:14:00,07-03-2024 19:14:08,8.245s,PASSED
"verifyElementVisible(findTestObject(""PLPPage/product1_cardPrice_PLP""))",Chrome 122.0.0.0,"verify selling price
",,07-03-2024 19:14:08,07-03-2024 19:14:14,6.092s,PASSED
"verifyElementVisible(findTestObject(""PLPPage/product1_discountPrice_PLP""))",Chrome 122.0.0.0,"verify listed price
",,07-03-2024 19:14:14,07-03-2024 19:14:14,0.327s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 19:14:14,07-03-2024 19:14:37,22.577s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Browse and Shop/TS_SMOKE_SUITE_055,Chrome 122.0.0.0,To verify the display of product price range on PDP page for multi sku item.,,07-03-2024 19:14:37,07-03-2024 19:15:19,41.894s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":ProductRangeMultiSKU], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 19:14:37,07-03-2024 19:14:45,8.186s,PASSED
"verifyElementPresent(findTestObject(""PDPPage/Colour2_PDP""), 0)",Chrome 122.0.0.0,"verify milti sku
",,07-03-2024 19:14:45,07-03-2024 19:15:06,20.191s,PASSED
"verifyElementPresent(findTestObject(""PDPPage/minus(-)(priceRange)_PDP""), 0)",Chrome 122.0.0.0,"verify price range
",,07-03-2024 19:15:06,07-03-2024 19:15:07,1.485s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 19:15:07,07-03-2024 19:15:19,11.955s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Browse and Shop/TS_SMOKE_SUITE_054,Chrome 122.0.0.0,To verify the display of product price on PDP page for single sku item.,,07-03-2024 19:15:19,07-03-2024 19:16:06,47.499s,PASSED
navigateToUrl(URL),Chrome 122.0.0.0,,,07-03-2024 19:15:19,07-03-2024 19:15:29,9.479s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""zap""], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 19:15:29,07-03-2024 19:15:39,10.151s,PASSED
"click(findTestObject(""PLPPage/product1_PLP""))",Chrome 122.0.0.0,,,07-03-2024 19:15:39,07-03-2024 19:15:45,5.916s,PASSED
"verifyElementPresent(findTestObject(""PDPPage/Colour1_PDP""), 0)",Chrome 122.0.0.0,,,07-03-2024 19:15:45,07-03-2024 19:15:54,9.533s,PASSED
"verifyElementNotPresent(findTestObject(""PDPPage/Colour2_PDP""), 0)",Chrome 122.0.0.0,"verify sku not present
",,07-03-2024 19:15:54,07-03-2024 19:15:54,0.323s,PASSED
"verifyElementPresent(findTestObject(""PDPPage/discountPrice_PDP""), 0)",Chrome 122.0.0.0,"verify discount price present
",,07-03-2024 19:15:54,07-03-2024 19:15:55,0.345s,PASSED
"verifyElementPresent(findTestObject(""PDPPage/cardPrice_PDP""), 0)",Chrome 122.0.0.0,"verify card price present
",,07-03-2024 19:15:55,07-03-2024 19:15:55,0.290s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 19:15:55,07-03-2024 19:16:06,11.364s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Browse and Shop/TS_SMOKE_SUITE_056,Chrome 122.0.0.0,To verify the display of PDP for single sku,,07-03-2024 19:16:06,07-03-2024 19:16:44,37.019s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""pantalon""], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 19:16:07,07-03-2024 19:16:15,8.309s,PASSED
"click(findTestObject(""PLPPage/product-2-DiscountPrice_PLP""))",Chrome 122.0.0.0,,,07-03-2024 19:16:15,07-03-2024 19:16:22,6.845s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/ProductName_PDP""))",Chrome 122.0.0.0,,,07-03-2024 19:16:22,07-03-2024 19:16:30,7.919s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/ProductID_pdp""))",Chrome 122.0.0.0,,,07-03-2024 19:16:30,07-03-2024 19:16:30,0.546s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/discountPrice_PDP""))",Chrome 122.0.0.0,,,07-03-2024 19:16:30,07-03-2024 19:16:30,0.309s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/Colour1_PDP""))",Chrome 122.0.0.0,,,07-03-2024 19:16:30,07-03-2024 19:16:31,0.324s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/Alternate_Img_pdp""))",Chrome 122.0.0.0,,,07-03-2024 19:16:31,07-03-2024 19:16:31,0.322s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/AddToCart_PDP""))",Chrome 122.0.0.0,,,07-03-2024 19:16:31,07-03-2024 19:16:31,0.346s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/Detail_PDP""))",Chrome 122.0.0.0,,,07-03-2024 19:16:31,07-03-2024 19:16:32,0.323s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/breadCrumb_pdp""))",Chrome 122.0.0.0,,,07-03-2024 19:16:32,07-03-2024 19:16:32,0.320s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 19:16:32,07-03-2024 19:16:44,11.379s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Browse and Shop/TS_SMOKE_SUITE_057,Chrome 122.0.0.0,To verify the display of PDP for multi  sku item,,07-03-2024 19:16:44,07-03-2024 19:17:19,35.082s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":ProductNoRangeMultiSKU], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 19:16:44,07-03-2024 19:16:52,8.590s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/discountPrice_PDP""))",Chrome 122.0.0.0,,,07-03-2024 19:16:52,07-03-2024 19:17:04,11.372s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/breadCrumb_pdp""))",Chrome 122.0.0.0,"
",,07-03-2024 19:17:04,07-03-2024 19:17:04,0.321s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/Colour1_PDP""))",Chrome 122.0.0.0,,,07-03-2024 19:17:04,07-03-2024 19:17:04,0.316s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/Colour2_PDP""))",Chrome 122.0.0.0,,,07-03-2024 19:17:04,07-03-2024 19:17:05,0.343s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/AddToCart_PDP""))",Chrome 122.0.0.0,,,07-03-2024 19:17:05,07-03-2024 19:17:05,0.702s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/Alternate_Img_pdp""))",Chrome 122.0.0.0,,,07-03-2024 19:17:05,07-03-2024 19:17:06,0.320s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/Detail_PDP""))",Chrome 122.0.0.0,"
",,07-03-2024 19:17:06,07-03-2024 19:17:06,0.288s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/ProductName_PDP""))",Chrome 122.0.0.0,"verify pdp price

",,07-03-2024 19:17:06,07-03-2024 19:17:06,0.334s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/ProductID_pdp""))",Chrome 122.0.0.0,"verify pdp price

",,07-03-2024 19:17:06,07-03-2024 19:17:06,0.324s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/Detail_PDP""))",Chrome 122.0.0.0,"verify pdp price

",,07-03-2024 19:17:06,07-03-2024 19:17:07,0.329s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 19:17:07,07-03-2024 19:17:19,11.773s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Search/TS_SMOKE_SUITE_059,Chrome 122.0.0.0,To verify the default display of the products per page in the search result page,search,07-03-2024 19:17:19,07-03-2024 19:17:56,37.011s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""mac""], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 19:17:19,07-03-2024 19:17:26,7.600s,PASSED
"verifyElementPresent(findTestObject(""PDPPage/product_56_PDP""), 0)",Chrome 122.0.0.0,"last product at a page  not 45

",,07-03-2024 19:17:26,07-03-2024 19:17:33,6.693s,PASSED
"verifyElementNotPresent(findTestObject(""PDPPage/product_57_PDP""), 0)",Chrome 122.0.0.0,,,07-03-2024 19:17:33,07-03-2024 19:17:33,0.310s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 19:17:33,07-03-2024 19:17:56,22.344s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Search/TS_SMOKE_SUITE_060,Chrome 122.0.0.0,To verify the functionality of facet selection in search result page.,,07-03-2024 19:17:56,07-03-2024 19:18:53,57.229s,PASSED
navigateToUrl(URL),Chrome 122.0.0.0,,,07-03-2024 19:17:56,07-03-2024 19:18:07,11.289s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""mac""], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 19:18:07,07-03-2024 19:18:19,11.904s,PASSED
waitForPageLoad(0),Chrome 122.0.0.0,,,07-03-2024 19:18:19,07-03-2024 19:18:19,0.016s,PASSED
"verifyElementPresent(findTestObject(""PLPPage/facetes/Facet_Seller_liverpool_PLP""), 0)",Chrome 122.0.0.0,,,07-03-2024 19:18:19,07-03-2024 19:18:26,6.799s,PASSED
"a = getText(findTestObject(""PLPPage/Facet_Seller_liverpool_title_PLP""), STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 19:18:26,07-03-2024 19:18:26,0.348s,PASSED
"click(findTestObject(""PLPPage/facetes/Facet_Seller_liverpool_PLP""), STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 19:18:26,07-03-2024 19:18:27,0.449s,PASSED
"b = getText(findTestObject(""PLPPage/facetes/selectedfacet1_PLP""))",Chrome 122.0.0.0,,,07-03-2024 19:18:27,07-03-2024 19:18:31,4.248s,PASSED
out.println(a),Chrome 122.0.0.0,,,07-03-2024 19:18:31,07-03-2024 19:18:31,0.001s,PASSED
out.println(b),Chrome 122.0.0.0,,,07-03-2024 19:18:31,07-03-2024 19:18:31,0.001s,PASSED
if (a.contains(b)),Chrome 122.0.0.0,,,07-03-2024 19:18:31,07-03-2024 19:18:31,0.010s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 19:18:31,07-03-2024 19:18:53,22.045s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Search/TS_SMOKE_SUITE_061,Chrome 122.0.0.0,To verify the functionality of pagination in search result page.,search,07-03-2024 19:18:53,07-03-2024 19:19:51,58.568s,PASSED
