Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementPresent(findTestObject(""PDPPage/Colour2_PDP""), 0)",Chrome 122.0.0.0,"verify milti sku
",,07-03-2024 16:00:11,07-03-2024 16:00:33,22.189s,PASSED
"verifyElementPresent(findTestObject(""PDPPage/minus(-)(priceRange)_PDP""), 0)",Chrome 122.0.0.0,"verify price range
",,07-03-2024 16:00:33,07-03-2024 16:00:35,1.360s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 16:00:35,07-03-2024 16:00:46,11.630s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Browse and Shop/TS_SMOKE_SUITE_054,Chrome 122.0.0.0,To verify the display of product price on PDP page for single sku item.,,07-03-2024 16:00:46,07-03-2024 16:01:35,49.030s,PASSED
navigateToUrl(URL),Chrome 122.0.0.0,,,07-03-2024 16:00:46,07-03-2024 16:01:00,13.987s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""zap""], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 16:01:00,07-03-2024 16:01:09,8.533s,PASSED
"click(findTestObject(""PLPPage/product1_PLP""))",Chrome 122.0.0.0,,,07-03-2024 16:01:09,07-03-2024 16:01:14,5.457s,PASSED
"verifyElementPresent(findTestObject(""PDPPage/Colour1_PDP""), 0)",Chrome 122.0.0.0,,,07-03-2024 16:01:14,07-03-2024 16:01:22,7.467s,PASSED
"verifyElementNotPresent(findTestObject(""PDPPage/Colour2_PDP""), 0)",Chrome 122.0.0.0,"verify sku not present
",,07-03-2024 16:01:22,07-03-2024 16:01:23,1.442s,PASSED
"verifyElementPresent(findTestObject(""PDPPage/discountPrice_PDP""), 0)",Chrome 122.0.0.0,"verify discount price present
",,07-03-2024 16:01:23,07-03-2024 16:01:23,0.362s,PASSED
"verifyElementPresent(findTestObject(""PDPPage/cardPrice_PDP""), 0)",Chrome 122.0.0.0,"verify card price present
",,07-03-2024 16:01:23,07-03-2024 16:01:24,0.329s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 16:01:24,07-03-2024 16:01:35,11.375s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Browse and Shop/TS_SMOKE_SUITE_056,Chrome 122.0.0.0,To verify the display of PDP for single sku,,07-03-2024 16:01:35,07-03-2024 16:02:13,37.650s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""pantalon""], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 16:01:35,07-03-2024 16:01:44,8.408s,PASSED
"click(findTestObject(""PLPPage/product-2-DiscountPrice_PLP""))",Chrome 122.0.0.0,,,07-03-2024 16:01:44,07-03-2024 16:01:49,5.211s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/ProductName_PDP""))",Chrome 122.0.0.0,,,07-03-2024 16:01:49,07-03-2024 16:01:59,9.905s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/ProductID_pdp""))",Chrome 122.0.0.0,,,07-03-2024 16:01:59,07-03-2024 16:01:59,0.566s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/discountPrice_PDP""))",Chrome 122.0.0.0,,,07-03-2024 16:01:59,07-03-2024 16:02:00,0.315s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/Colour1_PDP""))",Chrome 122.0.0.0,,,07-03-2024 16:02:00,07-03-2024 16:02:00,0.331s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/Alternate_Img_pdp""))",Chrome 122.0.0.0,,,07-03-2024 16:02:00,07-03-2024 16:02:00,0.283s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/AddToCart_PDP""))",Chrome 122.0.0.0,,,07-03-2024 16:02:00,07-03-2024 16:02:01,0.330s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/Detail_PDP""))",Chrome 122.0.0.0,,,07-03-2024 16:02:01,07-03-2024 16:02:01,0.378s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/breadCrumb_pdp""))",Chrome 122.0.0.0,,,07-03-2024 16:02:01,07-03-2024 16:02:01,0.331s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 16:02:01,07-03-2024 16:02:13,11.529s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Browse and Shop/TS_SMOKE_SUITE_057,Chrome 122.0.0.0,To verify the display of PDP for multi  sku item,,07-03-2024 16:02:13,07-03-2024 16:02:47,34.185s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":ProductNoRangeMultiSKU], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 16:02:13,07-03-2024 16:02:21,8.207s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/discountPrice_PDP""))",Chrome 122.0.0.0,,,07-03-2024 16:02:21,07-03-2024 16:02:32,11.088s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/breadCrumb_pdp""))",Chrome 122.0.0.0,"
",,07-03-2024 16:02:32,07-03-2024 16:02:33,0.330s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/Colour1_PDP""))",Chrome 122.0.0.0,,,07-03-2024 16:02:33,07-03-2024 16:02:33,0.314s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/Colour2_PDP""))",Chrome 122.0.0.0,,,07-03-2024 16:02:33,07-03-2024 16:02:33,0.346s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/AddToCart_PDP""))",Chrome 122.0.0.0,,,07-03-2024 16:02:33,07-03-2024 16:02:34,0.309s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/Alternate_Img_pdp""))",Chrome 122.0.0.0,,,07-03-2024 16:02:34,07-03-2024 16:02:34,0.330s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/Detail_PDP""))",Chrome 122.0.0.0,"
",,07-03-2024 16:02:34,07-03-2024 16:02:34,0.345s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/ProductName_PDP""))",Chrome 122.0.0.0,"verify pdp price

",,07-03-2024 16:02:34,07-03-2024 16:02:35,0.298s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/ProductID_pdp""))",Chrome 122.0.0.0,"verify pdp price

",,07-03-2024 16:02:35,07-03-2024 16:02:35,0.299s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/Detail_PDP""))",Chrome 122.0.0.0,"verify pdp price

",,07-03-2024 16:02:35,07-03-2024 16:02:35,0.330s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 16:02:35,07-03-2024 16:02:47,11.902s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Search/TS_SMOKE_SUITE_059,Chrome 122.0.0.0,To verify the default display of the products per page in the search result page,search,07-03-2024 16:02:47,07-03-2024 16:03:23,36.187s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""mac""], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 16:02:47,07-03-2024 16:02:56,8.874s,PASSED
"verifyElementPresent(findTestObject(""PDPPage/product_56_PDP""), 0)",Chrome 122.0.0.0,"last product at a page  not 45

",,07-03-2024 16:02:56,07-03-2024 16:03:01,4.557s,PASSED
"verifyElementNotPresent(findTestObject(""PDPPage/product_57_PDP""), 0)",Chrome 122.0.0.0,,,07-03-2024 16:03:01,07-03-2024 16:03:01,0.332s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 16:03:01,07-03-2024 16:03:23,22.356s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Search/TS_SMOKE_SUITE_060,Chrome 122.0.0.0,To verify the functionality of facet selection in search result page.,,07-03-2024 16:03:23,07-03-2024 16:04:22,58.287s,PASSED
navigateToUrl(URL),Chrome 122.0.0.0,,,07-03-2024 16:03:23,07-03-2024 16:03:40,16.742s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""mac""], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 16:03:40,07-03-2024 16:03:48,8.285s,PASSED
waitForPageLoad(0),Chrome 122.0.0.0,,,07-03-2024 16:03:48,07-03-2024 16:03:48,0.019s,PASSED
"verifyElementPresent(findTestObject(""PLPPage/facetes/Facet_Seller_liverpool_PLP""), 0)",Chrome 122.0.0.0,,,07-03-2024 16:03:48,07-03-2024 16:03:53,4.439s,PASSED
"a = getText(findTestObject(""PLPPage/Facet_Seller_liverpool_title_PLP""), STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 16:03:53,07-03-2024 16:03:53,0.347s,PASSED
"click(findTestObject(""PLPPage/facetes/Facet_Seller_liverpool_PLP""), STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 16:03:53,07-03-2024 16:03:54,0.421s,PASSED
"b = getText(findTestObject(""PLPPage/facetes/selectedfacet1_PLP""))",Chrome 122.0.0.0,,,07-03-2024 16:03:54,07-03-2024 16:03:59,5.771s,PASSED
out.println(a),Chrome 122.0.0.0,,,07-03-2024 16:03:59,07-03-2024 16:03:59,0.008s,PASSED
out.println(b),Chrome 122.0.0.0,,,07-03-2024 16:03:59,07-03-2024 16:03:59,0.000s,PASSED
if (a.contains(b)),Chrome 122.0.0.0,,,07-03-2024 16:03:59,07-03-2024 16:03:59,0.008s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 16:03:59,07-03-2024 16:04:22,22.138s,ERROR
,,,,,,,
Test Cases/ArangeByLogin/Search/TS_SMOKE_SUITE_061,Chrome 122.0.0.0,To verify the functionality of pagination in search result page.,search,07-03-2024 16:04:22,07-03-2024 16:05:20,58.551s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""mac""], STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 16:04:22,07-03-2024 16:04:30,8.256s,PASSED
waitForPageLoad(0),Chrome 122.0.0.0,,,07-03-2024 16:04:30,07-03-2024 16:04:30,0.011s,PASSED
"scrollToElement(findTestObject(""PLPPage/pagenation_1_PLP""), 0)",Chrome 122.0.0.0,,,07-03-2024 16:04:30,07-03-2024 16:04:37,6.961s,PASSED
"scrollToPosition(450, 0)",Chrome 122.0.0.0,,,07-03-2024 16:04:37,07-03-2024 16:04:37,0.038s,PASSED
"click(findTestObject(""PLPPage/pagenation_2_PLP""), STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 16:04:37,07-03-2024 16:04:37,0.445s,PASSED
delay(10),Chrome 122.0.0.0,,,07-03-2024 16:04:37,07-03-2024 16:04:47,10.003s,PASSED
a1 = getUrl(),Chrome 122.0.0.0,,,07-03-2024 16:04:47,07-03-2024 16:04:47,0.015s,PASSED
out.println(a1),Chrome 122.0.0.0,,,07-03-2024 16:04:47,07-03-2024 16:04:47,0.000s,PASSED
"a = a1.contains(""page-2"")",Chrome 122.0.0.0,,,07-03-2024 16:04:47,07-03-2024 16:04:47,0.000s,PASSED
out.println(a),Chrome 122.0.0.0,,,07-03-2024 16:04:47,07-03-2024 16:04:47,0.000s,PASSED
"scrollToElement(findTestObject(""PLPPage/pagenation_1_PLP""), 0)",Chrome 122.0.0.0,,,07-03-2024 16:04:47,07-03-2024 16:04:48,0.316s,PASSED
waitForPageLoad(0),Chrome 122.0.0.0,,,07-03-2024 16:04:48,07-03-2024 16:04:48,0.017s,PASSED
"click(findTestObject(""PLPPage/pagenation_1_PLP""), STOP_ON_FAILURE)",Chrome 122.0.0.0,,,07-03-2024 16:04:48,07-03-2024 16:04:48,0.375s,PASSED
delay(10),Chrome 122.0.0.0,,,07-03-2024 16:04:48,07-03-2024 16:04:58,10.010s,PASSED
if (a == true),Chrome 122.0.0.0,,,07-03-2024 16:04:58,07-03-2024 16:04:58,0.000s,PASSED
b1 = getUrl(),Chrome 122.0.0.0,,,07-03-2024 16:04:58,07-03-2024 16:04:58,0.015s,PASSED
"b = b1.contains(""page-1"")",Chrome 122.0.0.0,,,07-03-2024 16:04:58,07-03-2024 16:04:58,0.000s,PASSED
out.println(b1),Chrome 122.0.0.0,,,07-03-2024 16:04:58,07-03-2024 16:04:58,0.000s,PASSED
if (b == true),Chrome 122.0.0.0,,,07-03-2024 16:04:58,07-03-2024 16:04:58,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 122.0.0.0,,,07-03-2024 16:04:58,07-03-2024 16:05:20,21.966s,ERROR
,,,,,,,
